TRADE_ID,DATE,ACTUAL_FUTURES_CONTRACT,SIDE,PREMARKET_HIGH,PREMARKET_LOW,BREAKOUT_TIMESTAMP,RETEST_TIMESTAMP,ORDER_ACTIVATION_TIMESTAMP,MODELED_ENTRY,INITIAL_STOP,TRIM_LEVEL,TRIM_TRIGGERED,EMA8_MANAGEMENT_STATE,MODELED_FINAL_EXIT_TIMESTAMP,MODELED_FINAL_EXIT,MODELED_GROSS_POINTS,MODELED_NET_POINTS,MODELED_EXIT_REASON,WINDOW_START_UTC,WINDOW_END_UTC,ROLL_CROSS
P000-0227,2023-07-03,NQU3,SHORT,15392.0,15331.5,2023-07-03 14:35:00+00:00,2023-07-03 14:50:00+00:00,2023-07-03 14:55:00+00:00,15319.0,15331.5,15314.25,True,ARMED,2023-07-03 15:10:00+00:00,15325.5,2.125,0.625,BE_STOP,2023-07-03 14:25:00+00:00,2023-07-03 15:20:00+00:00,False
P000-0228,2023-07-04,NQU3,LONG,15364.75,15340.75,2023-07-04 13:30:00+00:00,2023-07-04 13:35:00+00:00,2023-07-04 13:40:00+00:00,15367.5,15364.75,15367.5,True,ARMED,2023-07-04 13:45:00+00:00,15362.0,-1.0,-2.5,BE_STOP,2023-07-04 13:20:00+00:00,2023-07-04 13:55:00+00:00,False
P000-0229,2023-07-11,NQU3,SHORT,15239.75,15179.25,2023-07-11 13:40:00+00:00,2023-07-11 13:45:00+00:00,2023-07-11 13:50:00+00:00,15146.5,15179.25,15146.5,True,ARMED,2023-07-11 14:00:00+00:00,15132.75,-9.75,-11.25,BE_STOP,2023-07-11 13:30:00+00:00,2023-07-11 14:10:00+00:00,False
P000-0230,2023-07-12,NQU3,LONG,15438.0,15284.5,2023-07-12 13:45:00+00:00,2023-07-12 13:50:00+00:00,2023-07-12 13:55:00+00:00,15465.5,15438.0,15465.5,True,ARMED,2023-07-12 14:00:00+00:00,15466.25,-1.25,-2.75,BE_STOP,2023-07-12 13:35:00+00:00,2023-07-12 14:10:00+00:00,False
P000-0231,2023-07-13,NQU3,LONG,15581.25,15519.5,2023-07-13 13:30:00+00:00,2023-07-13 14:05:00+00:00,2023-07-13 14:10:00+00:00,15601.25,15581.25,15621.5,False,NOT_ARMED,2023-07-13 14:25:00+00:00,15561.25,-40.0,-41.5,LEVEL_STOP,2023-07-13 13:20:00+00:00,2023-07-13 14:35:00+00:00,False
P000-0232,2023-07-28,NQU3,LONG,15762.0,15650.75,2023-07-28 13:35:00+00:00,2023-07-28 13:40:00+00:00,2023-07-28 13:45:00+00:00,15795.75,15762.0,15795.75,True,ARMED,2023-07-28 13:55:00+00:00,15788.5,0.0,-1.5,BE_STOP,2023-07-28 13:25:00+00:00,2023-07-28 14:05:00+00:00,False
P000-0233,2023-08-03,NQU3,LONG,15445.5,15344.25,2023-08-03 15:10:00+00:00,2023-08-03 15:15:00+00:00,2023-08-03 15:20:00+00:00,15478.75,15445.5,15481.25,True,ARMED,2023-08-03 15:55:00+00:00,15453.25,0.0,-1.5,BE_STOP,2023-08-03 15:00:00+00:00,2023-08-03 16:05:00+00:00,False
P000-0234,2023-08-21,NQU3,LONG,14858.5,14795.0,2023-08-21 13:35:00+00:00,2023-08-21 13:45:00+00:00,2023-08-21 13:50:00+00:00,14876.75,14858.5,14888.75,True,ARMED,2023-08-21 14:20:00+00:00,14858.25,6.0,4.5,BE_STOP,2023-08-21 13:25:00+00:00,2023-08-21 14:30:00+00:00,False
P000-0235,2023-08-23,NQU3,LONG,15083.0,14957.25,2023-08-23 13:55:00+00:00,2023-08-23 14:00:00+00:00,2023-08-23 14:05:00+00:00,15108.0,15083.0,15108.0,True,ARMED,2023-08-23 14:10:00+00:00,15123.5,-1.125,-2.625,BE_STOP,2023-08-23 13:45:00+00:00,2023-08-23 14:20:00+00:00,False
P000-0236,2023-08-25,NQU3,LONG,14918.25,14840.75,2023-08-25 13:30:00+00:00,2023-08-25 13:35:00+00:00,2023-08-25 13:40:00+00:00,14943.0,14918.25,14943.0,True,ARMED,2023-08-25 13:45:00+00:00,14946.25,-1.875,-3.375,BE_STOP,2023-08-25 13:20:00+00:00,2023-08-25 13:55:00+00:00,False
P000-0237,2023-08-31,NQU3,LONG,15544.25,15460.0,2023-08-31 13:50:00+00:00,2023-08-31 13:55:00+00:00,2023-08-31 14:00:00+00:00,15568.0,15544.25,15568.0,True,ARMED,2023-08-31 14:05:00+00:00,15560.5,-4.75,-6.25,BE_STOP,2023-08-31 13:40:00+00:00,2023-08-31 14:15:00+00:00,False
P000-0238,2023-09-08,NQU3,LONG,15329.75,15223.0,2023-09-08 13:30:00+00:00,2023-09-08 13:55:00+00:00,2023-09-08 14:00:00+00:00,15358.0,15329.75,15371.75,True,ARMED,2023-09-08 14:10:00+00:00,15363.0,1.125,-0.375,BE_STOP,2023-09-08 13:20:00+00:00,2023-09-08 14:20:00+00:00,False
P000-0239,2023-09-12,NQU3,SHORT,15457.5,15396.0,2023-09-12 14:25:00+00:00,2023-09-12 14:30:00+00:00,2023-09-12 14:35:00+00:00,15370.75,15396.0,15370.75,True,ARMED,2023-09-12 14:45:00+00:00,15379.25,-5.375,-6.875,BE_STOP,2023-09-12 14:15:00+00:00,2023-09-12 14:55:00+00:00,False
P000-0240,2023-09-15,NQZ3,SHORT,15680.0,15592.25,2023-09-15 13:30:00+00:00,2023-09-15 13:35:00+00:00,2023-09-15 13:40:00+00:00,15562.75,15592.25,15562.75,True,ARMED,2023-09-15 15:40:00+00:00,15439.75,61.5,60.0,EMA8,2023-09-15 13:20:00+00:00,2023-09-15 15:50:00+00:00,False
P000-0241,2023-09-18,NQZ3,LONG,15427.75,15330.5,2023-09-18 15:30:00+00:00,2023-09-18 15:35:00+00:00,2023-09-18 15:40:00+00:00,15437.25,15427.75,15444.0,True,ARMED,2023-09-18 16:05:00+00:00,15434.0,3.375,1.875,BE_STOP,2023-09-18 15:20:00+00:00,2023-09-18 16:15:00+00:00,False
P000-0242,2023-09-21,NQZ3,SHORT,15106.5,14942.25,2023-09-21 13:50:00+00:00,2023-09-21 13:55:00+00:00,2023-09-21 14:00:00+00:00,14929.25,14942.25,14929.25,True,ARMED,2023-09-21 14:05:00+00:00,14975.25,-1.625,-3.125,BE_STOP,2023-09-21 13:40:00+00:00,2023-09-21 14:15:00+00:00,False
P000-0243,2023-09-22,NQZ3,LONG,14972.5,14893.0,2023-09-22 14:30:00+00:00,2023-09-22 16:05:00+00:00,2023-09-22 16:10:00+00:00,14990.5,14972.5,15027.5,False,NOT_ARMED,2023-09-22 17:15:00+00:00,14968.5,-22.0,-23.5,LEVEL_STOP,2023-09-22 14:20:00+00:00,2023-09-22 17:25:00+00:00,False
P000-0244,2023-10-03,NQZ3,SHORT,15031.0,14847.25,2023-10-03 14:05:00+00:00,2023-10-03 14:10:00+00:00,2023-10-03 14:15:00+00:00,14816.0,14847.25,14816.0,True,ARMED,2023-10-03 16:00:00+00:00,14753.0,31.5,30.0,EMA8,2023-10-03 13:55:00+00:00,2023-10-03 16:10:00+00:00,False
P000-0245,2023-10-04,NQZ3,LONG,14799.75,14631.75,2023-10-04 13:35:00+00:00,2023-10-04 13:40:00+00:00,2023-10-04 13:45:00+00:00,14829.25,14799.75,14834.5,False,NOT_ARMED,2023-10-04 14:00:00+00:00,14763.5,-65.75,-67.25,LEVEL_STOP,2023-10-04 13:25:00+00:00,2023-10-04 14:10:00+00:00,False
P000-0246,2023-10-05,NQZ3,SHORT,14958.75,14850.75,2023-10-05 13:45:00+00:00,2023-10-05 13:50:00+00:00,2023-10-05 13:55:00+00:00,14819.0,14850.75,14819.0,True,ARMED,2023-10-05 15:20:00+00:00,14761.5,28.75,27.25,EMA8,2023-10-05 13:35:00+00:00,2023-10-05 15:30:00+00:00,False
P000-0247,2023-10-09,NQZ3,LONG,15034.5,14971.75,2023-10-09 13:40:00+00:00,2023-10-09 13:45:00+00:00,2023-10-09 13:50:00+00:00,15060.25,15034.5,15060.25,True,ARMED,2023-10-09 13:55:00+00:00,15054.5,-3.5,-5.0,BE_STOP,2023-10-09 13:30:00+00:00,2023-10-09 14:05:00+00:00,False
P000-0248,2023-10-10,NQZ3,LONG,15239.25,15171.75,2023-10-10 13:55:00+00:00,2023-10-10 14:10:00+00:00,2023-10-10 14:15:00+00:00,15265.25,15239.25,15271.25,True,ARMED,2023-10-10 16:20:00+00:00,15362.5,51.625,50.125,EMA8,2023-10-10 13:45:00+00:00,2023-10-10 16:30:00+00:00,False
P000-0249,2023-10-16,NQZ3,LONG,15187.0,15083.0,2023-10-16 13:30:00+00:00,2023-10-16 13:45:00+00:00,2023-10-16 13:50:00+00:00,15213.0,15187.0,15260.0,True,ARMED,2023-10-16 15:15:00+00:00,15283.5,58.75,57.25,EMA8,2023-10-16 13:20:00+00:00,2023-10-16 15:25:00+00:00,False
P000-0250,2023-10-17,NQZ3,SHORT,15295.5,15136.5,2023-10-17 13:30:00+00:00,2023-10-17 13:35:00+00:00,2023-10-17 13:40:00+00:00,15110.75,15136.5,15110.75,True,ARMED,2023-10-17 14:05:00+00:00,15142.0,0.0,-1.5,BE_STOP,2023-10-17 13:20:00+00:00,2023-10-17 14:15:00+00:00,False
P000-0251,2023-10-20,NQZ3,SHORT,14887.5,14804.5,2023-10-20 14:10:00+00:00,2023-10-20 14:15:00+00:00,2023-10-20 14:20:00+00:00,14779.5,14804.5,14779.5,True,ARMED,2023-10-20 14:25:00+00:00,14765.75,-0.5,-2.0,BE_STOP,2023-10-20 14:00:00+00:00,2023-10-20 14:35:00+00:00,False
P000-0252,2023-10-30,NQZ3,LONG,14391.75,14342.25,2023-10-30 13:30:00+00:00,2023-10-30 13:35:00+00:00,2023-10-30 13:40:00+00:00,14427.25,14391.75,14427.25,True,ARMED,2023-10-30 14:00:00+00:00,14420.5,0.0,-1.5,BE_STOP,2023-10-30 13:20:00+00:00,2023-10-30 14:10:00+00:00,False
P000-0253,2023-11-01,NQZ3,LONG,14534.5,14410.75,2023-11-01 13:30:00+00:00,2023-11-01 13:35:00+00:00,2023-11-01 13:40:00+00:00,14548.25,14534.5,14548.25,True,ARMED,2023-11-01 13:55:00+00:00,14547.0,0.0,-1.5,BE_STOP,2023-11-01 13:20:00+00:00,2023-11-01 14:05:00+00:00,False
P000-0254,2023-11-02,NQZ3,LONG,14953.5,14807.0,2023-11-02 14:50:00+00:00,2023-11-02 14:55:00+00:00,2023-11-02 15:00:00+00:00,14964.5,14953.5,14965.0,True,ARMED,2023-11-02 15:05:00+00:00,14955.25,-0.375,-1.875,BE_STOP,2023-11-02 14:40:00+00:00,2023-11-02 15:15:00+00:00,False
P000-0255,2023-11-03,NQZ3,LONG,15065.5,14931.5,2023-11-03 13:40:00+00:00,2023-11-03 14:25:00+00:00,2023-11-03 14:30:00+00:00,15094.25,15065.5,15163.25,True,ARMED,2023-11-03 17:10:00+00:00,15174.25,74.5,73.0,EMA8,2023-11-03 13:30:00+00:00,2023-11-03 17:20:00+00:00,False
P000-0256,2023-11-10,NQZ3,LONG,15331.0,15207.25,2023-11-10 14:35:00+00:00,2023-11-10 15:05:00+00:00,2023-11-10 15:10:00+00:00,15359.0,15331.0,15390.75,False,NOT_ARMED,2023-11-10 15:30:00+00:00,15328.5,-30.5,-32.0,LEVEL_STOP,2023-11-10 14:25:00+00:00,2023-11-10 15:40:00+00:00,False
P000-0257,2023-11-16,NQZ3,LONG,15883.25,15822.0,2023-11-16 14:50:00+00:00,2023-11-16 14:55:00+00:00,2023-11-16 15:00:00+00:00,15898.0,15883.25,15898.0,True,ARMED,2023-11-16 15:05:00+00:00,15883.25,-6.25,-7.75,BE_STOP,2023-11-16 14:40:00+00:00,2023-11-16 15:15:00+00:00,False
P000-0258,2023-11-24,NQZ3,SHORT,16071.5,16024.5,2023-11-24 14:35:00+00:00,2023-11-24 14:40:00+00:00,2023-11-24 14:45:00+00:00,16010.25,16024.5,16002.0,False,NOT_ARMED,2023-11-24 14:55:00+00:00,16026.5,-16.25,-17.75,LEVEL_STOP,2023-11-24 14:25:00+00:00,2023-11-24 15:05:00+00:00,False
P000-0259,2023-11-28,NQZ3,LONG,16010.75,15945.25,2023-11-28 15:40:00+00:00,2023-11-28 15:55:00+00:00,2023-11-28 16:00:00+00:00,16016.5,16010.75,16048.0,True,ARMED,2023-11-28 17:05:00+00:00,16046.0,30.5,29.0,EMA8,2023-11-28 15:30:00+00:00,2023-11-28 17:15:00+00:00,False
P000-0260,2023-12-05,NQZ3,LONG,15817.25,15761.75,2023-12-05 14:40:00+00:00,2023-12-05 14:45:00+00:00,2023-12-05 14:50:00+00:00,15844.25,15817.25,15849.5,True,ARMED,2023-12-05 16:10:00+00:00,15919.5,40.25,38.75,EMA8,2023-12-05 14:30:00+00:00,2023-12-05 16:20:00+00:00,False
P000-0261,2023-12-08,NQZ3,LONG,16038.75,15888.25,2023-12-08 15:00:00+00:00,2023-12-08 15:05:00+00:00,2023-12-08 15:10:00+00:00,16085.25,16038.75,16085.25,True,ARMED,2023-12-08 15:15:00+00:00,16098.75,-1.125,-2.625,BE_STOP,2023-12-08 14:50:00+00:00,2023-12-08 15:25:00+00:00,False
P000-0262,2023-12-11,NQZ3,LONG,16095.5,16045.5,2023-12-11 14:30:00+00:00,2023-12-11 14:35:00+00:00,2023-12-11 14:40:00+00:00,16138.5,16095.5,16138.75,True,ARMED,2023-12-11 14:45:00+00:00,16144.75,-2.875,-4.375,BE_STOP,2023-12-11 14:20:00+00:00,2023-12-11 14:55:00+00:00,False
P000-0263,2023-12-19,NQH4,LONG,16989.25,16935.75,2023-12-19 15:15:00+00:00,2023-12-19 15:20:00+00:00,2023-12-19 15:25:00+00:00,16996.75,16989.25,16996.75,True,ARMED,2023-12-19 15:30:00+00:00,16998.0,-2.75,-4.25,BE_STOP,2023-12-19 15:05:00+00:00,2023-12-19 15:40:00+00:00,False
P000-0264,2023-12-22,NQH4,LONG,17014.0,16898.5,2023-12-22 14:40:00+00:00,2023-12-22 15:00:00+00:00,2023-12-22 15:05:00+00:00,17033.75,17014.0,17041.5,False,NOT_ARMED,2023-12-22 15:20:00+00:00,17011.0,-22.75,-24.25,LEVEL_STOP,2023-12-22 14:30:00+00:00,2023-12-22 15:30:00+00:00,False
P000-0265,2023-12-26,NQH4,LONG,17023.75,16984.75,2023-12-26 14:30:00+00:00,2023-12-26 15:50:00+00:00,2023-12-26 15:55:00+00:00,17044.25,17023.75,17060.5,True,ARMED,2023-12-26 18:35:00+00:00,17050.5,11.25,9.75,EMA8,2023-12-26 14:20:00+00:00,2023-12-26 18:45:00+00:00,False
P000-0266,2023-12-28,NQH4,SHORT,17165.25,17134.75,2023-12-28 14:30:00+00:00,2023-12-28 14:35:00+00:00,2023-12-28 14:40:00+00:00,17120.25,17134.75,17120.25,True,ARMED,2023-12-28 14:45:00+00:00,17122.75,-0.75,-2.25,BE_STOP,2023-12-28 14:20:00+00:00,2023-12-28 14:55:00+00:00,False
P000-0267,2024-01-05,NQH4,LONG,16451.25,16334.25,2024-01-05 14:30:00+00:00,2024-01-05 14:40:00+00:00,2024-01-05 14:45:00+00:00,16475.25,16451.25,16494.25,True,ARMED,2024-01-05 14:55:00+00:00,16471.5,9.5,8.0,BE_STOP,2024-01-05 14:20:00+00:00,2024-01-05 15:05:00+00:00,False
P000-0268,2024-01-09,NQH4,LONG,16754.0,16657.75,2024-01-09 16:00:00+00:00,2024-01-09 16:05:00+00:00,2024-01-09 16:10:00+00:00,16762.0,16754.0,16788.0,True,ARMED,2024-01-09 17:30:00+00:00,16818.0,41.0,39.5,EMA8,2024-01-09 15:50:00+00:00,2024-01-09 17:40:00+00:00,False
P000-0269,2024-01-11,NQH4,SHORT,17057.0,16892.25,2024-01-11 15:00:00+00:00,2024-01-11 15:05:00+00:00,2024-01-11 15:10:00+00:00,16833.5,16892.25,16833.5,True,ARMED,2024-01-11 15:15:00+00:00,16886.5,-2.125,-3.625,BE_STOP,2024-01-11 14:50:00+00:00,2024-01-11 15:25:00+00:00,False
P000-0270,2024-01-17,NQH4,SHORT,16908.0,16805.25,2024-01-17 14:30:00+00:00,2024-01-17 16:05:00+00:00,2024-01-17 16:10:00+00:00,16796.75,16805.25,16689.25,False,NOT_ARMED,2024-01-17 16:20:00+00:00,16826.5,-29.75,-31.25,LEVEL_STOP,2024-01-17 14:20:00+00:00,2024-01-17 16:30:00+00:00,False
P000-0271,2024-02-05,NQH4,SHORT,17739.25,17673.75,2024-02-05 15:00:00+00:00,2024-02-05 15:05:00+00:00,2024-02-05 15:10:00+00:00,17649.5,17673.75,17649.5,True,ARMED,2024-02-05 15:15:00+00:00,17614.5,-5.0,-6.5,BE_STOP,2024-02-05 14:50:00+00:00,2024-02-05 15:25:00+00:00,False
P000-0272,2024-02-07,NQH4,LONG,17779.5,17648.25,2024-02-07 15:10:00+00:00,2024-02-07 17:40:00+00:00,2024-02-07 17:45:00+00:00,17806.0,17779.5,17875.5,False,NOT_ARMED,2024-02-07 20:55:00+00:00,17841.25,35.25,33.75,EOD,2024-02-07 15:00:00+00:00,2024-02-07 21:05:00+00:00,False
P000-0273,2024-02-09,NQH4,LONG,17972.0,17884.0,2024-02-09 15:30:00+00:00,2024-02-09 16:35:00+00:00,2024-02-09 16:40:00+00:00,17989.5,17972.0,18007.5,True,ARMED,2024-02-09 19:05:00+00:00,18032.0,30.25,28.75,EMA8,2024-02-09 15:20:00+00:00,2024-02-09 19:15:00+00:00,False
P000-0274,2024-02-15,NQH4,SHORT,17933.5,17876.75,2024-02-15 14:30:00+00:00,2024-02-15 14:35:00+00:00,2024-02-15 14:40:00+00:00,17847.25,17876.75,17847.25,True,ARMED,2024-02-15 14:45:00+00:00,17852.5,0.0,-1.5,BE_STOP,2024-02-15 14:20:00+00:00,2024-02-15 14:55:00+00:00,False
P000-0275,2024-02-16,NQH4,SHORT,18026.0,17903.0,2024-02-16 14:35:00+00:00,2024-02-16 14:40:00+00:00,2024-02-16 14:45:00+00:00,17877.5,17903.0,17877.5,True,ARMED,2024-02-16 15:35:00+00:00,17807.25,35.125,33.625,EMA8,2024-02-16 14:25:00+00:00,2024-02-16 15:45:00+00:00,False
P000-0276,2024-02-19,NQH4,LONG,17790.75,17755.0,2024-02-19 14:30:00+00:00,2024-02-19 14:55:00+00:00,2024-02-19 15:00:00+00:00,17797.0,17790.75,17807.5,False,NOT_ARMED,2024-02-19 15:15:00+00:00,17782.75,-14.25,-15.75,LEVEL_STOP,2024-02-19 14:20:00+00:00,2024-02-19 15:25:00+00:00,False
P000-0277,2024-02-29,NQH4,LONG,18035.0,17847.75,2024-02-29 14:30:00+00:00,2024-02-29 14:40:00+00:00,2024-02-29 14:45:00+00:00,18057.75,18035.0,18072.5,False,NOT_ARMED,2024-02-29 15:10:00+00:00,17987.75,-70.0,-71.5,LEVEL_STOP,2024-02-29 14:20:00+00:00,2024-02-29 15:20:00+00:00,False
P000-0278,2024-03-01,NQH4,LONG,18146.75,18029.5,2024-03-01 15:05:00+00:00,2024-03-01 15:30:00+00:00,2024-03-01 15:35:00+00:00,18184.5,18146.75,18196.75,True,ARMED,2024-03-01 17:00:00+00:00,18226.5,27.125,25.625,EMA8,2024-03-01 14:55:00+00:00,2024-03-01 17:10:00+00:00,False
P000-0279,2024-03-06,NQH4,SHORT,18105.75,18019.75,2024-03-06 15:00:00+00:00,2024-03-06 15:15:00+00:00,2024-03-06 15:20:00+00:00,17998.25,18019.75,17963.5,False,NOT_ARMED,2024-03-06 15:30:00+00:00,18046.25,-48.0,-49.5,LEVEL_STOP,2024-03-06 14:50:00+00:00,2024-03-06 15:40:00+00:00,False
P000-0280,2024-03-15,NQM4,SHORT,18322.75,18130.0,2024-03-15 13:35:00+00:00,2024-03-15 13:40:00+00:00,2024-03-15 13:45:00+00:00,18080.75,18130.0,18080.75,True,ARMED,2024-03-15 13:50:00+00:00,18107.75,-6.125,-7.625,BE_STOP,2024-03-15 13:25:00+00:00,2024-03-15 14:00:00+00:00,False
P000-0281,2024-04-02,NQM4,SHORT,18511.0,18269.0,2024-04-02 13:30:00+00:00,2024-04-02 13:35:00+00:00,2024-04-02 13:40:00+00:00,18245.25,18269.0,18245.25,True,ARMED,2024-04-02 13:55:00+00:00,18254.75,0.0,-1.5,BE_STOP,2024-04-02 13:20:00+00:00,2024-04-02 14:05:00+00:00,False
P000-0282,2024-04-03,NQM4,LONG,18320.75,18232.5,2024-04-03 14:00:00+00:00,2024-04-03 19:15:00+00:00,2024-04-03 19:20:00+00:00,18358.75,18320.75,18451.75,False,NOT_ARMED,2024-04-03 19:55:00+00:00,18370.5,11.75,10.25,EOD,2024-04-03 13:50:00+00:00,2024-04-03 20:05:00+00:00,False
P000-0283,2024-04-05,NQM4,LONG,18190.25,18051.5,2024-04-05 13:50:00+00:00,2024-04-05 14:00:00+00:00,2024-04-05 14:05:00+00:00,18214.25,18190.25,18228.25,True,ARMED,2024-04-05 14:10:00+00:00,18239.25,5.0,3.5,BE_STOP,2024-04-05 13:40:00+00:00,2024-04-05 14:20:00+00:00,False
P000-0284,2024-04-09,NQM4,SHORT,18395.5,18253.5,2024-04-09 14:30:00+00:00,2024-04-09 15:15:00+00:00,2024-04-09 15:20:00+00:00,18217.25,18253.5,18160.75,False,NOT_ARMED,2024-04-09 15:40:00+00:00,18256.75,-39.5,-41.0,LEVEL_STOP,2024-04-09 14:20:00+00:00,2024-04-09 15:50:00+00:00,False
P000-0285,2024-04-12,NQM4,SHORT,18481.75,18274.75,2024-04-12 14:25:00+00:00,2024-04-12 14:30:00+00:00,2024-04-12 14:35:00+00:00,18256.25,18274.75,18256.25,True,ARMED,2024-04-12 15:15:00+00:00,18241.5,7.375,5.875,EMA8,2024-04-12 14:15:00+00:00,2024-04-12 15:25:00+00:00,False
P000-0286,2024-04-15,NQM4,SHORT,18350.75,18259.0,2024-04-15 14:05:00+00:00,2024-04-15 14:15:00+00:00,2024-04-15 14:20:00+00:00,18224.0,18259.0,18191.0,True,ARMED,2024-04-15 15:25:00+00:00,18195.25,30.875,29.375,EMA8,2024-04-15 13:55:00+00:00,2024-04-15 15:35:00+00:00,False
P000-0287,2024-04-17,NQM4,SHORT,17968.5,17862.5,2024-04-17 14:00:00+00:00,2024-04-17 14:05:00+00:00,2024-04-17 14:10:00+00:00,17843.25,17862.5,17778.0,True,ARMED,2024-04-17 15:00:00+00:00,17847.0,32.625,31.125,BE_STOP,2024-04-17 13:50:00+00:00,2024-04-17 15:10:00+00:00,False
P000-0288,2024-04-19,NQM4,SHORT,17553.25,17389.0,2024-04-19 14:20:00+00:00,2024-04-19 14:30:00+00:00,2024-04-19 14:35:00+00:00,17370.0,17389.0,17336.75,False,NOT_ARMED,2024-04-19 14:40:00+00:00,17390.75,-20.75,-22.25,LEVEL_STOP,2024-04-19 14:10:00+00:00,2024-04-19 14:50:00+00:00,False
P000-0289,2024-04-23,NQM4,LONG,17437.0,17360.0,2024-04-23 13:35:00+00:00,2024-04-23 13:40:00+00:00,2024-04-23 13:45:00+00:00,17477.75,17437.0,17477.75,True,ARMED,2024-04-23 15:00:00+00:00,17551.0,36.625,35.125,EMA8,2024-04-23 13:25:00+00:00,2024-04-23 15:10:00+00:00,False
P000-0290,2024-04-24,NQM4,LONG,17754.75,17667.0,2024-04-24 13:35:00+00:00,2024-04-24 13:40:00+00:00,2024-04-24 13:45:00+00:00,17787.0,17754.75,17787.0,True,ARMED,2024-04-24 13:50:00+00:00,17763.0,-1.0,-2.5,BE_STOP,2024-04-24 13:25:00+00:00,2024-04-24 14:00:00+00:00,False
P000-0291,2024-05-01,NQM4,LONG,17518.5,17412.0,2024-05-01 18:25:00+00:00,2024-05-01 18:30:00+00:00,2024-05-01 18:35:00+00:00,17565.5,17518.5,17566.0,True,ARMED,2024-05-01 19:25:00+00:00,17717.0,76.0,74.5,EMA8,2024-05-01 18:15:00+00:00,2024-05-01 19:35:00+00:00,False
P000-0292,2024-05-02,NQM4,SHORT,17619.75,17558.25,2024-05-02 13:30:00+00:00,2024-05-02 15:05:00+00:00,2024-05-02 15:10:00+00:00,17522.75,17558.25,17386.25,False,NOT_ARMED,2024-05-02 15:55:00+00:00,17561.75,-39.0,-40.5,LEVEL_STOP,2024-05-02 13:20:00+00:00,2024-05-02 16:05:00+00:00,False
P000-0293,2024-05-03,NQM4,LONG,17968.0,17740.25,2024-05-03 13:40:00+00:00,2024-05-03 13:45:00+00:00,2024-05-03 13:50:00+00:00,18006.0,17968.0,18006.0,True,ARMED,2024-05-03 13:55:00+00:00,18000.75,0.0,-1.5,BE_STOP,2024-05-03 13:30:00+00:00,2024-05-03 14:05:00+00:00,False
P000-0294,2024-05-06,NQM4,LONG,18078.25,18000.5,2024-05-06 13:35:00+00:00,2024-05-06 13:40:00+00:00,2024-05-06 13:45:00+00:00,18090.75,18078.25,18101.5,True,ARMED,2024-05-06 14:15:00+00:00,18090.5,5.375,3.875,BE_STOP,2024-05-06 13:25:00+00:00,2024-05-06 14:25:00+00:00,False
P000-0295,2024-05-09,NQM4,LONG,18210.5,18103.75,2024-05-09 14:50:00+00:00,2024-05-09 14:55:00+00:00,2024-05-09 15:00:00+00:00,18222.0,18210.5,18222.0,True,ARMED,2024-05-09 15:05:00+00:00,18222.0,-1.375,-2.875,BE_STOP,2024-05-09 14:40:00+00:00,2024-05-09 15:15:00+00:00,False
P000-0296,2024-05-10,NQM4,LONG,18306.75,18231.25,2024-05-10 13:30:00+00:00,2024-05-10 13:35:00+00:00,2024-05-10 13:40:00+00:00,18320.0,18306.75,18320.0,True,ARMED,2024-05-10 14:00:00+00:00,18301.5,0.0,-1.5,BE_STOP,2024-05-10 13:20:00+00:00,2024-05-10 14:10:00+00:00,False
P000-0297,2024-05-16,NQM4,LONG,18735.0,18678.25,2024-05-16 14:50:00+00:00,2024-05-16 14:55:00+00:00,2024-05-16 15:00:00+00:00,18749.75,18735.0,18749.75,True,ARMED,2024-05-16 15:10:00+00:00,18738.25,0.0,-1.5,BE_STOP,2024-05-16 14:40:00+00:00,2024-05-16 15:20:00+00:00,False
P000-0298,2024-05-20,NQM4,LONG,18689.5,18637.25,2024-05-20 13:35:00+00:00,2024-05-20 13:40:00+00:00,2024-05-20 13:45:00+00:00,18707.0,18689.5,18711.0,True,ARMED,2024-05-20 13:50:00+00:00,18742.5,0.25,-1.25,BE_STOP,2024-05-20 13:25:00+00:00,2024-05-20 14:00:00+00:00,False
P000-0299,2024-05-23,NQM4,SHORT,19023.25,18928.75,2024-05-23 13:45:00+00:00,2024-05-23 15:50:00+00:00,2024-05-23 15:55:00+00:00,18915.25,18928.75,18802.0,True,ARMED,2024-05-23 19:30:00+00:00,18677.25,175.625,174.125,EMA8,2024-05-23 13:35:00+00:00,2024-05-23 19:40:00+00:00,False
P000-0300,2024-05-28,NQM4,SHORT,18980.5,18899.25,2024-05-28 13:40:00+00:00,2024-05-28 14:10:00+00:00,2024-05-28 14:15:00+00:00,18879.25,18899.25,18839.0,False,NOT_ARMED,2024-05-28 14:40:00+00:00,18911.5,-32.25,-33.75,LEVEL_STOP,2024-05-28 13:30:00+00:00,2024-05-28 14:50:00+00:00,False
P000-0301,2024-05-30,NQM4,SHORT,18787.0,18698.0,2024-05-30 14:30:00+00:00,2024-05-30 14:35:00+00:00,2024-05-30 14:40:00+00:00,18666.0,18698.0,18657.75,True,ARMED,2024-05-30 14:45:00+00:00,18667.75,4.125,2.625,BE_STOP,2024-05-30 14:20:00+00:00,2024-05-30 14:55:00+00:00,False
