status,dir,orig_entry_time,orig_exit_time,orig_dir,t_stop_ns,stop_confirmed,entry_ts_ns,entry_ref_px,entry_fill_px,sl,tp,risk_pips,exit_type,exit_ts_ns,exit_px,net_pips,r,be_moved
TRADE,-1,2016-04-27 15:30:00,2016-04-27 21:00:00,1,,,1461760205060000000,1.1311,1.1311,1.1331399999999998,1.1260000000000003,20.4,STOP,1461777274250000000,1.13315,-20.5,-1.0049,False
TRADE,1,2016-05-05 10:15:00,2016-05-05 13:00:00,-1,,,1462432505076000000,1.14741,1.14741,1.14557,1.1520100000000002,18.4,STOP,1462434805438000000,1.14547,-19.4,-1.05435,False
TRADE,1,2016-05-09 08:45:00,2016-05-09 09:45:00,-1,,,1462772705732000000,1.13994,1.13994,1.13836,1.1438899999999999,15.8,STOP,1462789939320000000,1.13836,-15.8,-1.0,False
TRADE,1,2016-05-09 10:15:00,2016-05-11 16:30:00,-1,,,1462778105292000000,1.14009,1.14009,1.1378800000000002,1.1456149999999996,22.1,STOP,1462792885032000000,1.13785,-22.4,-1.01357,False
TRADE,1,2016-05-17 11:45:00,2016-05-17 16:45:00,-1,,,1463474705496000000,1.13242,1.13242,1.13067,1.1367949999999998,17.5,STOP,1463488202195000000,1.13065,-17.7,-1.01143,False
TRADE,1,2016-05-23 15:30:00,2016-05-23 20:00:00,-1,,,1464006605107000000,1.12035,1.12035,1.11862,1.1246749999999999,17.3,STOP,1464075929664000000,1.1186,-17.5,-1.01156,False
TRADE,1,2016-05-24 10:00:00,2016-05-24 17:30:00,-1,,,1464073205145000000,1.1203,1.1203,1.1181100000000002,1.125775,21.9,STOP,1464076405413000000,1.11811,-21.9,-1.0,False
TRADE,1,2016-05-24 10:30:00,2016-05-24 22:15:00,-1,,,1464075005390000000,1.11947,1.11947,1.11721,1.12512,22.6,STOP,1464077151683000000,1.11721,-22.6,-1.0,False
TRADE,1,2016-06-13 15:30:00,2016-06-13 17:00:00,-1,,,1465821005004000000,1.12598,1.12598,1.12397,1.131005,20.1,STOP,1465823487646000000,1.12397,-20.1,-1.0,False
TRADE,-1,2016-07-04 14:45:00,2016-07-05 10:15:00,1,,,1467632705418000000,1.11376,1.11376,1.11563,1.1090850000000005,18.7,STOP,1467658648059000000,1.11563,-18.7,-1.0,False
TRADE,-1,2016-07-05 09:45:00,2016-07-05 10:15:00,1,,,1467701105340000000,1.11399,1.11399,1.11615,1.1085900000000002,21.6,STOP,1467703783960000000,1.11619,-22.0,-1.01852,False
TRADE,-1,2016-07-05 10:15:00,2016-07-05 10:15:00,1,,,1467702905327000000,1.11411,1.11411,1.11597,1.10946,18.6,STOP,1467703783756000000,1.11603,-19.2,-1.03226,False
TRADE,1,2016-07-13 10:15:00,2016-07-13 12:30:00,-1,,,1468394105482000000,1.10469,1.10469,1.10268,1.1097149999999996,20.1,TARGET,1468419394025000000,1.1097149999999996,50.25,2.5,False
TRADE,-1,2016-07-21 09:45:00,2016-07-21 10:15:00,1,,,1469083505236000000,1.10427,1.10427,1.1059900000000003,1.0999699999999997,17.2,STOP,1469104857129000000,1.106,-17.3,-1.00581,False
TRADE,-1,2016-08-23 10:15:00,2016-08-23 13:00:00,1,,,1471936505334000000,1.1345,1.1345,1.13638,1.1298000000000004,18.8,TARGET,1471998072252000000,1.1298000000000004,47.0,2.5,False
TRADE,-1,2016-08-25 16:00:00,2016-08-25 18:45:00,1,,,1472130005012000000,1.12937,1.12937,1.1312799999999998,1.1245950000000002,19.1,TARGET,1472220025009000000,1.1245950000000002,47.75,2.5,False
TRADE,1,2016-09-13 16:15:00,2016-09-13 17:00:00,-1,,,1473772506170000000,1.1227,1.1227,1.12061,1.1279249999999998,20.9,STOP,1473791256262000000,1.12059,-21.1,-1.00957,False
TRADE,1,2016-09-14 10:30:00,2016-09-14 17:15:00,-1,,,1473838205014000000,1.12241,1.12241,1.1204599999999998,1.127285,19.5,TARGET,1473866761794000000,1.127285,48.75,2.5,False
TRADE,1,2016-09-14 11:45:00,2016-09-14 12:30:00,-1,,,1473842706392000000,1.12162,1.12162,1.1199100000000002,1.1258949999999999,17.1,TARGET,1473865495400000000,1.1258949999999999,42.75,2.5,False
TRADE,1,2016-09-29 15:45:00,2016-09-29 17:00:00,-1,,,1475153105224000000,1.12069,1.12069,1.11868,1.125715,20.1,STOP,1475219966663000000,1.11861,-20.8,-1.03483,False
TRADE,-1,2016-10-03 10:45:00,2016-10-03 17:00:00,1,,,1475480705033000000,1.12366,1.12366,1.1255600000000001,1.11891,19.0,TARGET,1475560627575000000,1.11891,47.5,2.5,False
TRADE,1,2016-10-06 10:30:00,2016-10-06 11:00:00,-1,,,1475739005199000000,1.11863,1.11863,1.1170900000000001,1.1224799999999997,15.4,STOP,1475759515479000000,1.11708,-15.5,-1.00649,False
TRADE,1,2016-10-19 14:00:00,2016-10-20 15:30:00,-1,,,1476874805009000000,1.09853,1.09853,1.0966200000000002,1.1033049999999998,19.1,STOP,1476879744915000000,1.09662,-19.1,-1.0,False
TRADE,-1,2016-10-27 16:15:00,2016-10-27 17:00:00,1,,,1477574107040000000,1.09265,1.09265,1.0941699999999999,1.0888499999999999,15.2,STOP,1477579562451000000,1.09417,-15.2,-1.0,False
TRADE,1,2016-11-23 14:00:00,2016-11-23 15:30:00,-1,,,1479902405567000000,1.06216,1.06216,1.0605600000000002,1.0661599999999996,16.0,STOP,1479906091550000000,1.06056,-16.0,-1.0,False
TRADE,1,2016-11-29 09:30:00,2016-11-29 10:00:00,-1,,,1480404605428000000,1.0593,1.0593,1.0576299999999998,1.063475,16.7,STOP,1480424817157000000,1.0576,-17.0,-1.01796,False
TRADE,-1,2016-11-29 10:00:00,2016-11-29 11:00:00,1,,,1480406405029000000,1.06041,1.06041,1.06203,1.0563600000000002,16.2,STOP,1480432709073000000,1.06213,-17.2,-1.06173,False
TRADE,-1,2016-11-30 10:30:00,2016-11-30 15:15:00,1,,,1480494607241000000,1.06374,1.06374,1.06584,1.05849,21.0,STOP,1480495781310000000,1.06584,-21.0,-1.0,False
TRADE,-1,2016-12-07 10:45:00,2016-12-07 12:00:00,1,,,1481100305259000000,1.07314,1.07314,1.07528,1.06779,21.4,STOP,1481123770219000000,1.07528,-21.4,-1.0,False
TRADE,-1,2016-12-14 14:00:00,2016-12-14 16:00:00,1,,,1481716808376000000,1.06488,1.06488,1.0664500000000001,1.0609549999999999,15.7,STOP,1481736658341000000,1.06649,-16.1,-1.02548,False
TRADE,-1,2016-12-19 09:00:00,2016-12-19 11:45:00,1,,,1482130805160000000,1.04733,1.04733,1.0493400000000002,1.0423049999999998,20.1,TARGET,1482152841228000000,1.0423049999999998,50.25,2.5,False
TRADE,-1,2016-12-22 16:15:00,2016-12-22 18:00:00,1,,,1482416105423000000,1.04511,1.04511,1.04748,1.039185,23.7,STOP,1482419054312000000,1.04748,-23.7,-1.0,False
TRADE,-1,2016-12-29 11:15:00,2016-12-30 01:15:00,1,,,1483002905356000000,1.04563,1.04563,1.04731,1.0414300000000003,16.8,STOP,1483004996991000000,1.0474,-17.7,-1.05357,False
TRADE,-1,2016-12-29 16:00:00,2016-12-30 01:30:00,1,,,1483020005193000000,1.0463,1.0463,1.0484499999999999,1.0409250000000003,21.5,STOP,1483027072770000000,1.04846,-21.6,-1.00465,False
TRADE,1,2017-01-11 11:15:00,2017-01-11 14:00:00,-1,,,1484126105040000000,1.05455,1.05455,1.0529600000000001,1.058525,15.9,STOP,1484129085910000000,1.05295,-16.0,-1.00629,False
TRADE,1,2017-01-16 09:15:00,2017-01-17 06:00:00,-1,,,1484550905245000000,1.06095,1.06095,1.05863,1.0667500000000003,23.2,STOP,1484557027987000000,1.05863,-23.2,-1.0,False
TRADE,-1,2017-01-18 10:15:00,2017-01-18 14:45:00,1,,,1484727305201000000,1.06959,1.06959,1.07168,1.0643650000000002,20.9,TARGET,1484770114338000000,1.0643650000000002,52.25,2.5,False
TRADE,1,2017-01-26 11:45:00,2017-01-26 16:15:00,-1,,,1485423905451000000,1.07288,1.07288,1.07114,1.0772300000000001,17.4,STOP,1485435595859000000,1.07114,-17.4,-1.0,False
TRADE,1,2017-01-26 15:00:00,2017-01-27 16:00:00,-1,,,1485435605163000000,1.07104,1.07104,1.0686200000000001,1.0770899999999997,24.2,STOP,1485440389793000000,1.06858,-24.6,-1.01653,False
TRADE,-1,2017-01-31 10:00:00,2017-01-31 13:45:00,1,,,1485849605109000000,1.06998,1.06998,1.0716899999999998,1.0657050000000003,17.1,STOP,1485850096585000000,1.07171,-17.3,-1.0117,False
TRADE,1,2017-01-31 11:30:00,2017-01-31 12:00:00,-1,,,1485855005069000000,1.06941,1.06941,1.06744,1.074335,19.7,TARGET,1485863244489000000,1.074335,49.25,2.5,False
TRADE,-1,2017-02-02 09:30:00,2017-02-02 18:15:00,1,,,1486020605222000000,1.07956,1.07956,1.08149,1.074735,19.3,STOP,1486025398026000000,1.08149,-19.3,-1.0,False
TRADE,1,2017-02-09 15:30:00,2017-02-10 09:45:00,-1,,,1486647005271000000,1.06811,1.06811,1.06652,1.072085,15.9,STOP,1486652252086000000,1.06651,-16.0,-1.00629,False
TRADE,1,2017-02-20 15:00:00,2017-02-21 10:30:00,-1,,,1487595605240000000,1.06103,1.06103,1.05915,1.0657299999999996,18.8,STOP,1487637581507000000,1.05915,-18.8,-1.0,False
TRADE,-1,2017-02-23 10:15:00,2017-02-23 12:00:00,1,,,1487837705050000000,1.05629,1.05629,1.05862,1.050465,23.3,STOP,1487861581470000000,1.05862,-23.3,-1.0,False
TRADE,-1,2017-02-27 10:00:00,2017-02-27 18:45:00,1,,,1488182405201000000,1.05801,1.05801,1.0599299999999998,1.05321,19.2,STOP,1488203679401000000,1.05995,-19.4,-1.01042,False
TRADE,-1,2017-02-28 11:15:00,2017-02-28 21:45:00,1,,,1488273305555000000,1.05917,1.05917,1.06094,1.0547449999999998,17.7,STOP,1488294271928000000,1.06094,-17.7,-1.0,False
TRADE,-1,2017-02-28 15:15:00,2017-02-28 20:45:00,1,,,1488287705225000000,1.05973,1.05973,1.06124,1.0559550000000004,15.1,STOP,1488294275950000000,1.06133,-16.0,-1.0596,False
TRADE,1,2017-03-02 11:45:00,2017-03-03 13:45:00,-1,,,1488447916475000000,1.05262,1.05262,1.05064,1.0575699999999997,19.8,STOP,1488463421734000000,1.05063,-19.9,-1.00505,False
TRADE,-1,2017-03-06 15:30:00,2017-03-06 18:30:00,1,,,1488807017635000000,1.06014,1.06014,1.0619,1.0557400000000001,17.6,TARGET,1488959247332000000,1.0557400000000001,44.0,2.5,False
TRADE,1,2017-03-09 09:30:00,2017-03-09 10:00:00,-1,,,1489044605201000000,1.05274,1.05274,1.05087,1.0574150000000002,18.7,TARGET,1489066752117000000,1.0574150000000002,46.75,2.5,False
TRADE,1,2017-03-14 10:00:00,2017-03-15 09:30:00,-1,,,1489478405259000000,1.06385,1.06385,1.06219,1.068,16.6,STOP,1489514314052000000,1.06219,-16.6,-1.0,False
TRADE,-1,2017-03-22 08:45:00,2017-03-22 09:30:00,1,,,1490165105447000000,1.08104,1.08104,1.08269,1.076915,16.5,TARGET,1490265040330000000,1.076915,41.25,2.5,False
TRADE,-1,2017-03-22 15:00:00,2017-03-23 03:00:00,1,,,1490187605052000000,1.08033,1.08033,1.0824099999999999,1.0751300000000004,20.8,STOP,1490194466931000000,1.08241,-20.8,-1.0,False
TRADE,-1,2017-03-28 15:30:00,2017-03-28 19:00:00,1,,,1490704205132000000,1.08644,1.08644,1.0882500000000002,1.081915,18.1,TARGET,1490724016572000000,1.081915,45.25,2.5,False
TRADE,-1,2017-04-05 14:45:00,2017-04-05 15:15:00,1,,,1491392705050000000,1.06815,1.06815,1.07008,1.0633249999999999,19.3,TARGET,1491463052874000000,1.0633249999999999,48.25,2.5,False
TRADE,1,2017-04-06 15:30:00,2017-04-07 19:30:00,-1,,,1491481805453000000,1.06576,1.06576,1.0638100000000001,1.0706349999999998,19.5,STOP,1491499595459000000,1.06381,-19.5,-1.0,False
TRADE,1,2017-04-27 15:00:00,2017-04-27 15:30:00,-1,,,1493294405428000000,1.08871,1.08871,1.08699,1.0930100000000005,17.2,TARGET,1493296896219000000,1.0930100000000005,43.0,2.5,False
TRADE,-1,2017-05-08 08:45:00,2017-05-08 10:00:00,1,,,1494222305136000000,1.09896,1.09896,1.10104,1.0937599999999996,20.8,TARGET,1494236769391000000,1.0937599999999996,52.0,2.5,False
TRADE,-1,2017-05-08 09:45:00,2017-05-08 10:00:00,1,,,1494225905690000000,1.09876,1.09876,1.1002999999999998,1.0949100000000003,15.4,TARGET,1494234745722000000,1.0949100000000003,38.5,2.5,False
TRADE,-1,2017-05-25 10:30:00,2017-05-25 12:30:00,1,,,1495697406642000000,1.12384,1.12384,1.12536,1.12004,15.2,TARGET,1495716171484000000,1.12004,38.0,2.5,False
TRADE,-1,2017-05-31 10:00:00,2017-05-31 16:45:00,1,,,1496214005043000000,1.11879,1.11879,1.12076,1.1138649999999999,19.7,STOP,1496226367882000000,1.12081,-20.2,-1.02538,False
TRADE,-1,2017-06-05 10:15:00,2017-06-05 13:15:00,1,,,1496646905042000000,1.12752,1.12752,1.1293,1.1230700000000002,17.8,TARGET,1496830496432000000,1.1230700000000002,44.5,2.5,False
TRADE,1,2017-06-08 11:30:00,2017-06-08 15:30:00,-1,,,1496910605494000000,1.1252,1.1252,1.12369,1.1289749999999996,15.1,STOP,1496915294707000000,1.12367,-15.3,-1.01325,False
TRADE,-1,2017-06-12 14:15:00,2017-06-12 16:45:00,1,,,1497266105185000000,1.12241,1.12241,1.1242299999999998,1.11786,18.2,STOP,1497443469182000000,1.12425,-18.4,-1.01099,False
TRADE,1,2017-06-21 16:30:00,2017-06-21 21:15:00,-1,,,1498051805615000000,1.11337,1.11337,1.11127,1.11862,21.0,TARGET,1498205431607000000,1.11862,52.5,2.5,False
TRADE,1,2017-07-04 08:30:00,2017-07-05 13:00:00,-1,,,1499146205269000000,1.13582,1.13582,1.1341,1.14012,17.2,STOP,1499147118658000000,1.134,-18.2,-1.05814,False
TRADE,1,2017-07-05 11:30:00,2017-07-05 21:00:00,-1,,,1499243405308000000,1.13504,1.13504,1.13332,1.1393399999999998,17.2,STOP,1499245213697000000,1.13331,-17.3,-1.00581,False
TRADE,1,2017-07-20 10:30:00,2017-07-20 15:30:00,-1,,,1500535805625000000,1.15075,1.15075,1.1487699999999998,1.1557000000000002,19.8,STOP,1500551103541000000,1.14859,-21.6,-1.09091,False
TRADE,1,2017-07-26 11:00:00,2017-07-26 13:15:00,-1,,,1501056006254000000,1.16298,1.16298,1.16119,1.167455,17.9,TARGET,1501092281468000000,1.167455,44.75,2.5,False
TRADE,1,2017-07-26 16:45:00,2017-07-26 21:00:00,-1,,,1501076706720000000,1.16351,1.16351,1.1611600000000002,1.1693849999999997,23.5,TARGET,1501092566092000000,1.1693849999999997,58.75,2.5,False
TRADE,-1,2017-07-31 09:00:00,2017-07-31 09:15:00,1,,,1501480805337000000,1.17455,1.17455,1.1761599999999999,1.1705250000000003,16.1,STOP,1501512648839000000,1.17616,-16.1,-1.0,False
TRADE,-1,2017-08-03 10:00:00,2017-08-03 11:00:00,1,,,1501743605695000000,1.18526,1.18526,1.18681,1.1813850000000001,15.5,STOP,1501762697734000000,1.18682,-15.6,-1.00645,False
TRADE,1,2017-08-07 15:45:00,2017-08-08 04:00:00,-1,,,1502109905341000000,1.17883,1.17883,1.1770800000000001,1.1832049999999998,17.5,STOP,1502201993723000000,1.17707,-17.6,-1.00571,False
TRADE,1,2017-08-16 09:30:00,2017-08-16 10:15:00,-1,,,1502865005111000000,1.17251,1.17251,1.17035,1.1779099999999998,21.6,STOP,1502870738777000000,1.17034,-21.7,-1.00463,False
TRADE,1,2017-08-22 15:45:00,2017-08-23 10:30:00,-1,,,1503405905164000000,1.17556,1.17556,1.1736,1.1804599999999998,19.6,TARGET,1503489688437000000,1.1804599999999998,49.0,2.5,False
TRADE,-1,2017-09-06 09:00:00,2017-09-07 11:45:00,1,,,1504677605079000000,1.19244,1.19244,1.19423,1.1879650000000002,17.9,STOP,1504685155316000000,1.19426,-18.2,-1.01676,False
TRADE,-1,2017-09-06 15:00:00,2017-09-06 17:15:00,1,,,1504699205400000000,1.19323,1.19323,1.1947699999999999,1.1893800000000003,15.4,STOP,1504712059489000000,1.19479,-15.6,-1.01299,False
TRADE,-1,2017-09-07 10:15:00,2017-09-07 15:30:00,1,,,1504768511061000000,1.19401,1.19401,1.19625,1.18841,22.4,STOP,1504772966035000000,1.19628,-22.7,-1.01339,False
TRADE,-1,2017-09-11 10:45:00,2017-09-11 14:30:00,1,,,1505115905103000000,1.20115,1.20115,1.20326,1.1958749999999998,21.1,TARGET,1505146493665000000,1.1958749999999998,52.75,2.5,False
TRADE,1,2017-09-12 11:30:00,2017-09-12 17:15:00,-1,,,1505205005090000000,1.1971,1.1971,1.19548,1.20115,16.2,STOP,1505205185754000000,1.19548,-16.2,-1.0,False
TRADE,-1,2017-09-13 10:30:00,2017-09-13 12:45:00,1,,,1505287805122000000,1.19846,1.19846,1.2004000000000001,1.19361,19.4,TARGET,1505311296199000000,1.19361,48.5,2.5,False
TRADE,-1,2017-09-13 14:00:00,2017-09-13 16:00:00,1,,,1505300405271000000,1.19866,1.19866,1.20035,1.1944350000000001,16.9,TARGET,1505309842330000000,1.1944350000000001,42.25,2.5,False
TRADE,-1,2017-09-18 15:30:00,2017-09-18 18:45:00,1,,,1505737805086000000,1.19575,1.19575,1.1975200000000001,1.191325,17.7,STOP,1505796420424000000,1.19753,-17.8,-1.00565,False
TRADE,1,2017-09-28 16:00:00,2017-09-28 16:15:00,-1,,,1506603605336000000,1.17681,1.17681,1.1748599999999998,1.1816850000000003,19.5,TARGET,1506682972695000000,1.1816850000000003,48.75,2.5,False
TRADE,-1,2017-09-28 16:30:00,2017-10-02 03:45:00,1,,,1506605407104000000,1.17866,1.17866,1.1808800000000002,1.1731099999999999,22.2,STOP,1506670471089000000,1.18089,-22.3,-1.0045,False
TRADE,1,2017-10-03 15:45:00,2017-10-03 16:15:00,-1,,,1507034705056000000,1.17385,1.17385,1.1721400000000002,1.1781249999999996,17.1,TARGET,1507117959559000000,1.1781249999999996,42.75,2.5,False
TRADE,-1,2017-10-19 09:45:00,2017-10-19 11:00:00,1,,,1508395506475000000,1.18123,1.18123,1.18292,1.177005,16.9,TARGET,1508401102870000000,1.177005,42.25,2.5,False
TRADE,1,2017-10-24 10:15:00,2017-10-24 12:00:00,-1,,,1508829305492000000,1.17456,1.17456,1.17255,1.1795850000000003,20.1,TARGET,1508937126950000000,1.1795850000000003,50.25,2.5,False
TRADE,1,2017-10-31 10:30:00,2017-10-31 18:15:00,-1,,,1509438605758000000,1.1644,1.1644,1.16269,1.1686750000000004,17.1,STOP,1509444003466000000,1.16265,-17.5,-1.02339,False
TRADE,1,2017-11-06 09:15:00,2017-11-08 01:15:00,-1,,,1509952505096000000,1.16002,1.16002,1.15816,1.16467,18.6,STOP,1509980838947000000,1.15816,-18.6,-1.0,False
TRADE,1,2017-11-08 14:15:00,2017-11-09 07:30:00,-1,,,1510143305152000000,1.15878,1.15878,1.15715,1.162855,16.3,TARGET,1510226763116000000,1.162855,40.75,2.5,False
TRADE,-1,2017-11-09 16:45:00,2017-11-10 17:30:00,1,,,1510238705258000000,1.1621,1.1621,1.1643,1.1566,22.0,STOP,1510245071110000000,1.16432,-22.2,-1.00909,False
TRADE,-1,2017-11-16 08:30:00,2017-11-16 09:30:00,1,,,1510813805029000000,1.17945,1.17945,1.1813700000000003,1.1746499999999997,19.2,STOP,1510883660232000000,1.18138,-19.3,-1.00521,False
TRADE,-1,2017-11-22 16:30:00,2017-11-22 21:30:00,1,,,1511361005401000000,1.1767,1.1767,1.17894,1.1711,22.4,STOP,1511363721247000000,1.17896,-22.6,-1.00893,False
TRADE,-1,2017-11-28 10:15:00,2017-11-28 12:00:00,1,,,1511856905293000000,1.19037,1.19037,1.19233,1.18547,19.6,TARGET,1511895041950000000,1.18547,49.0,2.5,False
TRADE,1,2017-11-28 16:30:00,2017-11-28 21:15:00,-1,,,1511879406453000000,1.18846,1.18846,1.1868,1.1926100000000002,16.6,STOP,1511882598254000000,1.1868,-16.6,-1.0,False
TRADE,1,2017-12-06 09:45:00,2017-12-08 03:30:00,-1,,,1512546305234000000,1.18214,1.18214,1.17998,1.1875399999999998,21.6,STOP,1512569123447000000,1.17997,-21.7,-1.00463,False
TRADE,-1,2017-12-11 10:30:00,2017-12-11 22:45:00,1,,,1512981011995000000,1.17903,1.17903,1.1807500000000002,1.1747299999999996,17.2,STOP,1513004771015000000,1.18079,-17.6,-1.02326,False
TRADE,-1,2017-12-21 15:45:00,2017-12-21 16:00:00,1,,,1513863906384000000,1.18694,1.18694,1.18863,1.1827150000000002,16.9,TARGET,1513901704985000000,1.1827150000000002,42.25,2.5,False
TRADE,1,2018-02-01 08:15:00,2018-02-01 10:00:00,-1,,,1517465706175000000,1.24095,1.24095,1.23903,1.2457499999999997,19.2,STOP,1517468439676000000,1.23902,-19.3,-1.00521,False
TRADE,1,2018-02-05 14:00:00,2018-02-05 16:30:00,-1,,,1517832005741000000,1.24469,1.24469,1.2429400000000002,1.2490649999999999,17.5,STOP,1517839265362000000,1.24293,-17.6,-1.00571,False
TRADE,1,2018-02-07 08:15:00,2018-02-07 08:45:00,-1,,,1517984105080000000,1.23783,1.23783,1.23618,1.241955,16.5,STOP,1517995290968000000,1.23617,-16.6,-1.00606,False
TRADE,1,2018-02-12 14:15:00,2018-02-12 17:45:00,-1,,,1518437705136000000,1.22623,1.22623,1.2247,1.2300550000000001,15.3,STOP,1518441745103000000,1.2247,-15.3,-1.0,False
TRADE,-1,2018-02-26 09:45:00,2018-02-26 15:45:00,1,,,1519631110586000000,1.23321,1.23321,1.23507,1.2285599999999999,18.6,STOP,1519641790164000000,1.23511,-19.0,-1.02151,False
TRADE,-1,2018-02-27 08:30:00,2018-02-27 13:30:00,1,,,1519713005140000000,1.23329,1.23329,1.23479,1.2295399999999999,15.0,TARGET,1519738220384000000,1.2295399999999999,37.5,2.5,False
TRADE,-1,2018-03-06 10:30:00,2018-03-06 13:30:00,1,,,1520325006742000000,1.23433,1.23433,1.23607,1.2299799999999999,17.4,STOP,1520335397570000000,1.23611,-17.8,-1.02299,False
TRADE,-1,2018-03-08 09:45:00,2018-03-08 10:45:00,1,,,1520495105278000000,1.24119,1.24119,1.24316,1.236265,19.7,STOP,1520513356437000000,1.24317,-19.8,-1.00508,False
TRADE,-1,2018-03-13 11:00:00,2018-03-13 14:30:00,1,,,1520931605206000000,1.23333,1.23333,1.23491,1.2293800000000004,15.8,STOP,1520937944970000000,1.23493,-16.0,-1.01266,False
TRADE,1,2018-04-03 15:45:00,2018-04-05 15:30:00,-1,,,1522759505432000000,1.22935,1.22935,1.22706,1.2350749999999997,22.9,STOP,1522761353550000000,1.22701,-23.4,-1.02183,False
TRADE,1,2018-04-04 15:15:00,2018-04-04 15:45:00,-1,,,1522844105342000000,1.22723,1.22723,1.22564,1.231205,15.9,STOP,1522911640567000000,1.22564,-15.9,-1.0,False
TRADE,-1,2018-04-09 14:45:00,2018-04-09 16:00:00,1,,,1523274305121000000,1.22788,1.22788,1.2294200000000002,1.22403,15.4,STOP,1523275741422000000,1.22947,-15.9,-1.03247,False
TRADE,-1,2018-04-10 09:45:00,2018-04-10 14:30:00,1,,,1523342705270000000,1.23167,1.23167,1.23326,1.2276950000000002,15.9,STOP,1523345711901000000,1.2333,-16.3,-1.02516,False
TRADE,-1,2018-04-18 11:15:00,2018-04-18 12:00:00,1,,,1524039305405000000,1.23697,1.23697,1.2387,1.2326449999999998,17.3,STOP,1524050679182000000,1.2387,-17.3,-1.0,False
TRADE,1,2018-05-03 10:15:00,2018-05-03 10:15:00,-1,,,1525331705266000000,1.19705,1.19705,1.19473,1.2028499999999998,23.2,STOP,1525439064540000000,1.19473,-23.2,-1.0,False
TRADE,1,2018-05-08 10:00:00,2018-05-08 12:30:00,-1,,,1525762805156000000,1.19197,1.19197,1.1902499999999998,1.1962700000000004,17.2,STOP,1525767807306000000,1.19023,-17.4,-1.01163,False
TRADE,1,2018-05-10 10:15:00,2018-05-10 12:15:00,-1,,,1525936506076000000,1.18606,1.18606,1.1839799999999998,1.1912600000000002,20.8,TARGET,1525955678945000000,1.1912600000000002,52.0,2.5,False
TRADE,1,2018-05-10 11:00:00,2018-05-10 11:45:00,-1,,,1525939205515000000,1.18596,1.18596,1.18444,1.1897599999999997,15.2,TARGET,1525955401716000000,1.1897599999999997,38.0,2.5,False
TRADE,1,2018-05-15 11:00:00,2018-05-15 14:15:00,-1,,,1526371205218000000,1.19235,1.19235,1.19075,1.1963500000000002,16.0,STOP,1526382548281000000,1.19073,-16.2,-1.0125,False
TRADE,1,2018-05-17 09:15:00,2018-05-18 16:00:00,-1,,,1526537705303000000,1.18145,1.18145,1.1791999999999998,1.187075,22.5,STOP,1526552332415000000,1.17918,-22.7,-1.00889,False
TRADE,-1,2018-06-05 10:00:00,2018-06-05 13:45:00,1,,,1528182005213000000,1.17048,1.17048,1.17256,1.1652799999999996,20.8,STOP,1528216248171000000,1.17256,-20.8,-1.0,False
TRADE,-1,2018-06-12 15:00:00,2018-06-12 19:45:00,1,,,1528804805283000000,1.17936,1.17936,1.1812799999999999,1.17456,19.2,TARGET,1528823902581000000,1.17456,48.0,2.5,False
TRADE,-1,2018-06-12 15:45:00,2018-06-12 20:00:00,1,,,1528807505403000000,1.17935,1.17935,1.1814,1.1742249999999996,20.5,TARGET,1528824004547000000,1.1742249999999996,51.25,2.5,False
TRADE,1,2018-06-13 09:15:00,2018-06-13 12:45:00,-1,,,1528870505353000000,1.17401,1.17401,1.1724999999999999,1.1777850000000003,15.1,TARGET,1528894873179000000,1.1777850000000003,37.75,2.5,False
TRADE,1,2018-06-20 10:00:00,2018-06-20 10:45:00,-1,,,1529478005514000000,1.15677,1.15677,1.1548200000000002,1.1616449999999998,19.5,STOP,1529482092341000000,1.1544,-23.7,-1.21538,False
TRADE,1,2018-06-21 11:15:00,2018-06-21 12:00:00,-1,,,1529568905114000000,1.1555,1.1555,1.15394,1.1594,15.6,STOP,1529570704119000000,1.15394,-15.6,-1.0,False
TRADE,1,2018-06-27 08:15:00,2018-06-27 09:00:00,-1,,,1530076505052000000,1.1642,1.1642,1.16231,1.1689249999999998,18.9,STOP,1530090374406000000,1.16227,-19.3,-1.02116,False
TRADE,1,2018-06-27 10:45:00,2018-06-27 15:45:00,-1,,,1530085505144000000,1.16563,1.16563,1.16366,1.170555,19.7,STOP,1530088273221000000,1.16366,-19.7,-1.0,False
TRADE,-1,2018-07-05 08:30:00,2018-07-05 09:30:00,1,,,1530768605040000000,1.16647,1.16647,1.1680899999999999,1.16242,16.2,STOP,1530769538921000000,1.16809,-16.2,-1.0,False
TRADE,-1,2018-07-10 09:45:00,2018-07-10 11:30:00,1,,,1531205105073000000,1.17431,1.17431,1.17597,1.17016,16.6,TARGET,1531220483612000000,1.17016,41.5,2.5,False
TRADE,1,2018-07-10 11:45:00,2018-07-11 15:45:00,-1,,,1531212306616000000,1.17255,1.17255,1.17014,1.178575,24.1,STOP,1531220483612000000,1.17012,-24.3,-1.0083,False
TRADE,1,2018-07-24 11:30:00,2018-07-24 13:00:00,-1,,,1532421005096000000,1.1681,1.1681,1.16618,1.1728999999999998,19.2,TARGET,1532547914537000000,1.1728999999999998,48.0,2.5,False
TRADE,-1,2018-07-24 16:45:00,2018-07-24 18:45:00,1,,,1532439905467000000,1.17042,1.17042,1.17216,1.16607,17.4,STOP,1532547741510000000,1.17217,-17.5,-1.00575,False
