entry_ts,exit_ts,side,reason,risk_pips,gross_pips,net_normal,net_stress,comp_ts,year
2010-08-30 10:00:00+00:00,2010-08-30 22:00:00+00:00,-1,TIME,58.400000000000674,55.79999999999918,53.79999999999918,51.79999999999918,2010-08-30 04:00:00+00:00,2010
2010-08-31 10:00:00+00:00,2010-08-31 22:00:00+00:00,1,TIME,61.19999999999903,-4.699999999999704,-6.699999999999704,-8.699999999999704,2010-08-31 05:00:00+00:00,2010
2010-09-01 06:00:00+00:00,2010-09-01 09:00:00+00:00,1,TARGET,54.39999999999889,81.59999999999944,79.59999999999944,77.59999999999944,2010-09-01 04:00:00+00:00,2010
2010-09-02 10:00:00+00:00,2010-09-02 22:00:00+00:00,1,TIME,51.300000000000786,-10.200000000000209,-12.200000000000209,-14.200000000000209,2010-09-02 03:00:00+00:00,2010
2010-09-03 10:00:00+00:00,2010-09-03 22:00:00+00:00,1,TIME,45.100000000000136,55.70000000000075,53.70000000000075,51.70000000000075,2010-09-03 01:00:00+00:00,2010
2010-09-06 06:00:00+00:00,2010-09-06 18:00:00+00:00,1,TIME,51.399999999999224,-30.600000000000627,-32.60000000000063,-34.60000000000063,2010-09-06 02:00:00+00:00,2010
2010-09-07 00:00:00+00:00,2010-09-07 12:00:00+00:00,-1,TIME,91.30000000000082,65.59999999999899,63.599999999998985,61.599999999998985,2010-09-06 20:00:00+00:00,2010
2010-09-08 14:00:00+00:00,2010-09-09 02:00:00+00:00,1,TIME,55.19999999999969,-5.299999999999194,-7.299999999999194,-9.299999999999194,2010-09-08 06:00:00+00:00,2010
2010-09-14 08:00:00+00:00,2010-09-14 09:00:00+00:00,1,STOP,56.499999999999325,-56.499999999999325,-58.499999999999325,-60.499999999999325,2010-09-14 03:00:00+00:00,2010
2010-09-16 09:00:00+00:00,2010-09-16 21:00:00+00:00,1,TIME,81.2999999999997,23.200000000000998,21.200000000000998,19.200000000000998,2010-09-16 04:00:00+00:00,2010
2010-09-17 05:00:00+00:00,2010-09-17 11:00:00+00:00,1,STOP,64.90000000000107,-64.90000000000107,-66.90000000000107,-68.90000000000107,2010-09-17 03:00:00+00:00,2010
2010-09-20 07:00:00+00:00,2010-09-20 13:00:00+00:00,1,STOP,67.80000000000008,-67.80000000000008,-69.80000000000008,-71.80000000000008,2010-09-20 03:00:00+00:00,2010
2010-09-21 09:00:00+00:00,2010-09-21 18:00:00+00:00,1,TARGET,85.60000000000123,128.40000000000185,126.40000000000185,124.40000000000185,2010-09-21 02:00:00+00:00,2010
2010-09-23 08:00:00+00:00,2010-09-23 20:00:00+00:00,-1,TIME,46.70000000000174,50.09999999999959,48.09999999999959,46.09999999999959,2010-09-23 06:00:00+00:00,2010
2010-09-27 09:00:00+00:00,2010-09-27 12:00:00+00:00,-1,STOP,50.99999999999882,-50.99999999999882,-52.99999999999882,-54.99999999999882,2010-09-27 02:00:00+00:00,2010
2010-09-29 07:00:00+00:00,2010-09-29 19:00:00+00:00,1,TIME,60.99999999999994,26.000000000001577,24.000000000001577,22.000000000001577,2010-09-29 04:00:00+00:00,2010
