entry_i,year,stop_pips,pip_eur_at_minlot,risk_eur_minlot,risk_pct_minlot,lot_for_05,lot_05_rounded,lot_for_1,lot_1_rounded,r_multiple
23365,2023,17.86763255999668,0.07027937149781417,1.255725986470447,0.2511451972940894,0.019908801975396854,0.01,0.03981760395079371,0.03,-1.0503704112438665
23439,2023,16.7747641588306,0.07127353995248385,1.1955968234679069,0.23911936469358136,0.020910058900529584,0.02,0.04182011780105917,0.04,-1.0536520210644067
23461,2023,15.68820834213597,0.07076483919057137,1.1101735405194324,0.22203470810388648,0.022519001838489955,0.02,0.04503800367697991,0.04,0.10959180647254944
23533,2023,16.95371200470749,0.07039146430216797,1.193396613368604,0.2386793226737208,0.020948609808295358,0.02,0.041897219616590715,0.04,-1.05308571950198
23559,2023,11.3446546251132,0.07034197444366595,0.7980054057119295,0.1596010811423859,0.031328108583044745,0.03,0.06265621716608949,0.06,-1.07933251647948
23585,2023,10.885231301740431,0.07075323669433187,0.7701653467645909,0.1540330693529182,0.032460562014407945,0.03,0.06492112402881589,0.06,-0.9245727980674426
23674,2023,7.31996888191374,0.07049830917713287,0.5160454294041464,0.10320908588082929,0.04844534720299012,0.04,0.09689069440598023,0.09,-1.1229513423510629
23691,2023,10.8470433850144,0.07010311334490119,0.7604115118767252,0.15208230237534504,0.03287693519828366,0.03,0.06575387039656733,0.06,-1.082971918527107
23764,2023,20.66193861671507,0.0705597922008725,1.4579020952625983,0.29158041905251963,0.01714792788983336,0.01,0.03429585577966672,0.03,6.019073956611614
23882,2023,13.22409946592544,0.07135024582628276,0.9435427477249946,0.1887085495449989,0.02649588485553864,0.02,0.05299176971107728,0.05,6.238610062830986
23935,2023,12.52025490097696,0.07094371628874724,0.8882334115577066,0.17764668231154132,0.0281457550174308,0.02,0.0562915100348616,0.05,7.03659795242084
24056,2023,15.121212525457288,0.07165705071012682,1.0835414927352978,0.21670829854705953,0.023072489763995906,0.02,0.04614497952799181,0.04,-1.0595190364849982
24150,2023,26.03996485707881,0.07322737893803885,1.9068383741225248,0.38136767482450495,0.01311070740932845,0.01,0.0262214148186569,0.02,1.3664708941063521
24193,2023,15.541793443176518,0.07295260134163552,1.1338142611941013,0.22676285223882028,0.022049466879760976,0.02,0.04409893375952195,0.04,-1.0579083748147071
24303,2023,31.112145345569306,0.07384666378050761,2.2975281368245413,0.45950562736490824,0.010881259558611104,0.01,0.02176251911722221,0.02,-1.7710125543575532
24387,2023,22.21791930573173,0.0732882014232169,1.6283113452832465,0.3256622690566493,0.015353329123707129,0.01,0.030706658247414257,0.03,-1.0405078435840551
24457,2023,38.68178716135987,0.07404481480717531,2.8641857667734634,0.5728371533546927,0.00872848412628025,0.01,0.0174569682525605,0.01,1.093741036698887
24585,2023,25.97434615962032,0.07661903826179717,1.9901294222291137,0.3980258844458227,0.01256199708459055,0.01,0.0251239941691811,0.02,0.35987320549250446
24603,2023,30.04945130101606,0.07610281565507006,2.2868478528972305,0.45736957057944605,0.010932078392678048,0.01,0.021864156785356095,0.02,-1.0299506300792245
24730,2023,10.66191449472292,0.07739021083173506,0.8251278106165387,0.16502556212330774,0.030298336425383484,0.03,0.06059667285076697,0.06,-1.669493786393459
24745,2023,13.95985235727778,0.07738004249261989,1.0802139685968546,0.2160427937193709,0.023143562966949766,0.02,0.04628712593389953,0.04,-1.0644705958892344
24802,2023,24.089837575853988,0.07798815816402144,1.8787220630112875,0.3757444126022575,0.013306917767244957,0.01,0.026613835534489913,0.02,-1.0373601522703022
24841,2024,8.26469960649953,0.07805485050092267,0.6450998922203552,0.12901997844407107,0.03875368807449811,0.03,0.07750737614899622,0.07,4.3284985149032815
24872,2024,20.932673455217092,0.0768783491849732,1.609269379265199,0.3218538758530398,0.015535000120001743,0.01,0.031070000240003486,0.03,2.2082820510147556
24894,2024,27.39657381057795,0.07613254741301227,2.0857709545879164,0.41715419091758327,0.011985975710808202,0.01,0.023971951421616403,0.02,-1.0328508231073699
24913,2024,22.673604118033268,0.0756584219980655,1.7154491085792365,0.3430898217158473,0.014573443114675327,0.01,0.029146886229350653,0.02,1.0775500285171093
24985,2024,23.802953767261457,0.07550901968370655,1.7973377045425023,0.3594675409085004,0.013909461720419174,0.01,0.027818923440838347,0.02,1.9380218089622492
25066,2024,21.44891573041867,0.07510297105826788,1.61087729733286,0.322175459466572,0.015519493658140605,0.01,0.03103898731628121,0.03,9.664824208619939
25154,2024,20.21855200210443,0.073427361150458,1.4845949197978379,0.29691898395956756,0.016839610365502484,0.01,0.03367922073100497,0.03,-1.0445135734698086
25204,2024,21.49185201558301,0.07363394257286542,1.5825297970999612,0.3165059594199922,0.015797490856610308,0.01,0.031594981713220616,0.03,-1.041876335243134
25282,2024,20.12483347449462,0.07350192338949992,1.4792139682687468,0.2958427936537494,0.01690086798548805,0.01,0.0338017359709761,0.03,-1.0447208669398735
25297,2024,17.31434063424193,0.0732113683926281,1.267606570648936,0.2535213141297872,0.019722207646179643,0.01,0.039444415292359286,0.03,-1.0519800331420928
25406,2024,28.46448331889717,0.07302890533064615,2.078730057581498,0.4157460115162996,0.012026573584588609,0.01,0.024053147169177218,0.02,1.4171964848116863
25490,2024,19.348308574410318,0.07267193787789931,1.4060790787619732,0.2812158157523946,0.017779938822510638,0.01,0.035559877645021276,0.03,3.746276649223186
25563,2024,12.53666835084104,0.07197734218780304,0.902356067783486,0.1804712135566972,0.027705249504676212,0.02,0.055410499009352424,0.05,-1.071789408063932
25646,2024,15.54739658502346,0.07142657770216386,1.1104973302465353,0.22209946604930708,0.022512435932151128,0.02,0.045024871864302256,0.04,-1.0578875051574175
25681,2024,9.21647776926211,0.0716625296963486,0.6604761118354827,0.13209522236709653,0.03785148251694412,0.03,0.07570296503388824,0.07,-1.0976511876372714
25729,2024,12.36788073352545,0.07204196632315665,0.8910064472934585,0.17820128945869168,0.02805815836231104,0.02,0.05611631672462208,0.05,-1.072769136393888
25762,2024,11.36936889442946,0.07178493710524919,0.8161494310129953,0.16322988620259907,0.03063164544386227,0.03,0.06126329088772454,0.06,-1.0791600666982495
25792,2024,11.48751488197941,0.07195559475572473,0.8265909655980674,0.1653181931196135,0.03024470510866475,0.03,0.0604894102173295,0.06,-1.0783459267950999
25829,2024,11.83165577930469,0.07192876446722755,0.8510363818069187,0.17020727636138372,0.029375947414751004,0.02,0.05875189482950201,0.05,-1.0760671216934166
25881,2024,16.82586949996578,0.07178404503930316,1.2078289740109809,0.24156579480219617,0.02069829465754538,0.02,0.04139658931509076,0.04,-1.0534890633735807
26043,2024,20.17102981602915,0.07420584842933714,1.4968083811918993,0.29936167623837984,0.016702204713800878,0.01,0.033404409427601756,0.03,-1.044618445771419
26102,2024,20.574844800369522,0.07368307339139829,1.516017799442257,0.30320355988845143,0.016490571554765056,0.01,0.03298114310953011,0.03,0.6731898606207694
26137,2024,15.35016021639396,0.07296382441064692,1.1200063947042667,0.22400127894085334,0.02232130112667897,0.02,0.04464260225335794,0.04,-1.0586313098568871
26162,2024,13.506209353434109,0.07277785216925547,0.9829529076912431,0.19659058153824863,0.02543356838805221,0.02,0.05086713677610442,0.05,-1.066636017290187
26185,2024,20.22557849245408,0.07186507726502964,1.4535127610901342,0.2907025522180268,0.01719971139520647,0.01,0.03439942279041294,0.03,-0.011483785808642621
26234,2024,19.775716975361178,0.07155717649231337,1.4150944698679573,0.2830188939735914,0.017666665040626407,0.01,0.03533333008125281,0.03,-1.0455103600602806
26296,2024,12.065372650151659,0.07148495248152059,0.8624925905679295,0.1724985181135859,0.02898575625274431,0.02,0.05797151250548862,0.05,-1.074593634701372
26306,2024,11.73602502075824,0.07126736454012773,0.8363955734064376,0.16727911468128753,0.02989016297417862,0.02,0.05978032594835724,0.05,-1.0766869530704057
26390,2024,8.261509668230559,0.0708728583953539,0.5855168048483516,0.1171033609696703,0.04269732276339188,0.04,0.08539464552678376,0.08,-1.061206218235715
26402,2024,9.277932157506099,0.07075770861215314,0.6564852201241418,0.13129704402482836,0.03808158848613909,0.03,0.07616317697227817,0.07,-1.2071655418321763
26437,2024,8.49982591382889,0.07098678883864215,0.6033753473101899,0.12067506946203799,0.04143357880206485,0.04,0.0828671576041297,0.08,-1.1058845215332112
26497,2024,11.26255503324951,0.07134743735875661,0.8035544397343184,0.1607108879468637,0.031111768865673645,0.03,0.06222353773134729,0.06,-0.4857556264846137
26557,2024,11.16441521056613,0.07058800411347424,0.7880737868079764,0.15761475736159528,0.031722917851715764,0.03,0.06344583570343153,0.06,4.833731344816622
26617,2024,13.24056209317668,0.06932253275336649,0.9178692993772231,0.1835738598754446,0.027236993346397544,0.02,0.05447398669279509,0.05,4.835843722330261
26737,2024,11.87651990675427,0.06891261746615876,0.8184420731633765,0.16368841463267528,0.030545839247207822,0.03,0.061091678494415644,0.06,-0.7408021826833134
26790,2024,7.5072015947772,0.06908583931994657,0.5186413231192243,0.10372826462384485,0.04820286946987649,0.04,0.09640573893975297,0.09,-1.1198848850183718
26809,2024,11.289343019404809,0.06887613261943985,0.7775662869908732,0.15551325739817462,0.03215159970058404,0.03,0.06430319940116808,0.06,-0.44470057574910293
26836,2024,16.05103792114135,0.06864176190018886,1.101771523233887,0.22035430464677738,0.022690729858964538,0.02,0.045381459717929076,0.04,-0.6336806861956161
26858,2024,37.77935723728984,0.06722260916489406,2.5396269660632464,0.5079253932126493,0.00984396540675943,0.01,0.01968793081351886,0.01,-1.0238225334101574
26905,2024,24.90656169247627,0.0675692802960691,1.6829184482102661,0.3365836896420532,0.014855146443124894,0.01,0.029710292886249788,0.02,-1.0361350559387286
26977,2024,30.67981750558789,0.07012581073689148,2.1514470758392266,0.43028941516784536,0.011620085978758327,0.01,0.023240171957516653,0.02,5.5606588914333654
27049,2024,18.85218649187856,0.06905390899683114,1.3018171704014714,0.2603634340802943,0.019203925534558876,0.01,0.03840785106911775,0.03,-1.047739820544821
27097,2024,10.86858911144319,0.06910385985176629,0.7510614587436033,0.15021229174872067,0.033286224061903937,0.03,0.06657244812380787,0.06,-1.0828074362523408
27121,2024,11.18981287065318,0.06897411472884075,0.7718074367346913,0.15436148734693828,0.03239149923945828,0.03,0.06478299847891655,0.06,0.3416110843794086
27193,2024,21.84316740226235,0.06970074252818977,1.5224849871052357,0.30449699742104713,0.016420523165573898,0.01,0.032841046331147795,0.03,-0.34320618504259437
27229,2024,16.17261664491593,0.06957541276644819,1.1252164785835563,0.22504329571671128,0.02221794692472907,0.02,0.04443589384945814,0.04,-1.0556496218120688
27241,2024,12.77991500351123,0.06940356213932859,0.8869716250815294,0.1773943250163059,0.028185794554253105,0.02,0.05637158910850621,0.05,-1.0704230035765598
27276,2024,12.88550971961109,0.06916418596926066,0.8912157905558972,0.17824315811117944,0.02805156760564825,0.02,0.0561031352112965,0.05,-1.0698458981899213
27290,2024,12.794552211704069,0.06907013245540157,0.8837214159699511,0.17674428319399021,0.028289458134903984,0.02,0.05657891626980797,0.05,-1.0703424383369313
27370,2024,10.798408344574199,0.06934203731918936,0.7487836344173099,0.14975672688346198,0.033387481845078726,0.03,0.06677496369015745,0.06,-1.0833456164353037
27385,2024,11.17051892300978,0.0690095074565169,0.7708720089106066,0.15417440178212133,0.03243080525822945,0.03,0.0648616105164589,0.06,-1.3070117960163112
27460,2024,16.97500168842803,0.06893990890090274,1.1702550699928984,0.2340510139985797,0.02136286408069286,0.02,0.04272572816138572,0.04,-1.0530191405290665
27519,2024,29.55274934109724,0.06956385355517287,2.0558031273168202,0.41116062546336407,0.012160697523906064,0.01,0.02432139504781213,0.02,-1.030454019340591
27565,2024,32.5487757700806,0.06896582481714622,2.2447531677719526,0.44895063355439047,0.011137081955792025,0.01,0.02227416391158405,0.02,-1.0276508095529662
27580,2024,21.41584184138032,0.06842219153147534,1.4653188322787079,0.29306376645574156,0.017061133351519587,0.01,0.034122266703039174,0.03,-1.0420249648211786
27601,2024,14.44249997390295,0.06845737474478275,0.9886956329649893,0.19773912659299786,0.02528584042090664,0.02,0.05057168084181328,0.05,-1.062316081123414
27674,2024,18.35627284351769,0.0682799082143107,1.2533646249122319,0.25067292498244637,0.019946310517380886,0.01,0.03989262103476177,0.03,-1.0490295610481972
27727,2024,13.867691310212448,0.06786863889609115,0.9411813338552699,0.18823626677105398,0.02656236274639545,0.02,0.0531247254927909,0.05,-1.0648990505966829
27772,2024,10.39758253988616,0.06791994688418855,0.7062032538330343,0.14124065076660686,0.0354005732263458,0.03,0.0708011464526916,0.07,5.901711320935616
27817,2024,13.36238421076634,0.06695514406126908,0.8946803598338876,0.17893607196677752,0.027942940431420298,0.02,0.055885880862840596,0.05,-1.0673532496748455
27865,2024,11.48045228610944,0.06704406058330203,0.7696961385936296,0.15393922771872592,0.032480350032260005,0.03,0.06496070006452001,0.06,5.725616387347747
27913,2024,15.42864167782849,0.06641748880872703,1.024731635971033,0.20494632719420658,0.024396631393457532,0.02,0.048793262786915065,0.04,-1.0583330677316807
27949,2024,15.68987579363467,0.06664022213407378,1.0455768081438415,0.2091153616287683,0.02391024724848403,0.02,0.04782049449696806,0.04,-1.0573618307651047
27965,2024,14.81293551319677,0.06634860365597249,0.982817587346572,0.1965635174693144,0.02543707023751522,0.02,0.05087414047503044,0.05,-1.0607577072889107
27990,2024,12.04852564595423,0.06636651854964805,0.7996187007781317,0.15992374015562635,0.031264901603316415,0.03,0.06252980320663283,0.06,-1.074697936199566
28083,2024,14.8772901813181,0.06722881092828313,1.0001825287250377,0.20003650574500753,0.02499543761464044,0.02,0.04999087522928088,0.04,-1.060494887780673
28106,2024,13.371191541263698,0.0669585030896685,0.8953149701282547,0.17906299402565093,0.027923134130571643,0.02,0.055846268261143285,0.05,-1.0673088854664583
28201,2024,24.279353059805118,0.06870627716414239,1.668143960693039,0.3336287921386078,0.014986716128273257,0.01,0.029973432256546514,0.02,-0.3006669898500948
28273,2024,24.74813675973763,0.06916936052382557,1.7118127938272323,0.34236255876544647,0.014604400720773658,0.01,0.029208801441547316,0.02,-1.0363663741128146
28401,2024,41.65678787364237,0.07036282870205246,2.9310894294308345,0.5862178858861669,0.00852925187098592,0.01,0.01705850374197184,0.01,-1.0216051223807896
28445,2024,26.238331163390722,0.06998396524078002,1.8362624561148113,0.3672524912229623,0.01361461152611884,0.01,0.02722922305223768,0.02,-0.5976532254133289
28561,2024,88.33946582030426,0.07568508287292816,6.685979791559932,1.3371959583119866,0.003739167747943066,0.01,0.007478335495886132,0.01,-1.0101879719516254
28586,2024,79.76641019224432,0.07433994129784874,5.929830251231566,1.1859660502463132,0.004215972286020793,0.01,0.008431944572041586,0.01,-0.7001917681896997
28670,2024,25.26004861103401,0.07385932523178673,1.8656901457331037,0.37313802914662075,0.013399867098604686,0.01,0.026799734197209372,0.02,-1.0356293851155431
28730,2024,28.260922735628153,0.0746404182744146,2.1094070938081986,0.42188141876163976,0.011851671530537275,0.01,0.02370334306107455,0.02,-1.031846093930477
28921,2024,27.956746719100188,0.0771472604633162,2.156786420845383,0.4313572841690766,0.011591319269434614,0.01,0.02318263853886923,0.02,-1.0321925869645774
28981,2024,29.5165300415738,0.07625058470682111,2.2506526741864534,0.45013053483729065,0.011107888963381161,0.01,0.022215777926762322,0.02,-1.0304913890193654
29005,2024,23.12025147359874,0.07596227814715092,1.7562669732695835,0.3512533946539167,0.014234737873284912,0.01,0.028469475746569824,0.02,-1.0389269122366047
29017,2024,20.48716212128596,0.07560236637827857,1.5488779367446517,0.30977558734893035,0.016140716712992668,0.01,0.032281433425985336,0.03,-1.043929949627642
29041,2024,20.1205080172169,0.07544128880886122,1.5179170563078677,0.3035834112615735,0.016469938127455522,0.01,0.032939876254911044,0.03,-2.6043080003328214
29209,2024,33.39032555642676,0.07722129071635528,2.578444036906578,0.5156888073813155,0.00969576986824702,0.01,0.01939153973649404,0.01,-1.0269539150937699
29294,2024,31.851218905251887,0.07847056083670315,2.4993830108277177,0.4998766021655435,0.010002468565920507,0.01,0.020004937131841014,0.02,-0.18897903307159905
29324,2024,44.62029961923898,0.07810274901770589,3.4849680622562595,0.6969936124512519,0.00717366688973739,0.01,0.01434733377947478,0.01,-1.0201701917665456
29329,2024,46.122962914496426,0.0771052063982411,3.556320575220667,0.7112641150441334,0.007029737469167489,0.01,0.014059474938334978,0.01,-1.0195130569054562
29363,2024,45.099723746643676,0.07738045709213956,3.4898372382445086,0.6979674476489017,0.007163657870925734,0.01,0.014327315741851468,0.01,-1.0199557763381142
29407,2024,30.65532404646346,0.07693628333287182,2.3585066964997115,0.4717013392999423,0.010599927503747521,0.01,0.021199855007495043,0.02,-1.0293586849265137
29442,2024,28.17600565355511,0.07697092854476838,2.16873331783678,0.433746663567356,0.011527466191618454,0.01,0.023054932383236908,0.02,-0.8537418800075538
29473,2024,30.554519784695998,0.07686606196578255,2.3486056111051714,0.4697211222210343,0.01064461392827716,0.01,0.02128922785655432,0.02,-1.0294555439372388
29521,2024,33.469057160371975,0.07747347180183001,2.592964056147915,0.518592811229583,0.009641475723786076,0.01,0.019282951447572153,0.01,-1.0268905095141194
29555,2024,35.85799759535887,0.07648205227439218,2.7424932465432663,0.5484986493086533,0.00911579273039628,0.01,0.01823158546079256,0.01,4.690664795018601
29605,2024,37.28378271639374,0.07391696933350404,2.755904223684704,0.5511808447369408,0.009071432811469209,0.01,0.018142865622938417,0.01,-1.024139181553737
29666,2024,22.84767452029665,0.07400098468345126,1.690750412228952,0.3381500824457904,0.014786333819101053,0.01,0.029572667638202106,0.02,3.2082979396785856
29737,2024,16.594500348604278,0.07317373937752997,1.2142816436090995,0.2428563287218199,0.020588304312741453,0.02,0.041176608625482905,0.04,1.8880966812940227
29801,2024,23.0243290498488,0.07257016553925465,1.670879370577797,0.3341758741155594,0.014962181256301523,0.01,0.029924362512603046,0.02,-1.0390890869415528
29817,2024,17.51445304535385,0.07252101738863123,1.2701659538544718,0.25403319077089437,0.019682467416273032,0.01,0.039364934832546064,0.03,-1.216138462608074
29871,2024,19.22512440798511,0.07221088729239909,1.3882632918073636,0.27765265836147274,0.018008111391789948,0.01,0.036016222783579896,0.03,13.347117789959452
29977,2024,24.63436875573463,0.07013851423817168,1.727818023722465,0.345563604744493,0.014469116340237743,0.01,0.028938232680475486,0.02,-1.0365343236080078
30049,2024,24.2789324466031,0.07071861359046193,1.716972442080253,0.3433944884160506,0.0145605132541967,0.01,0.0291210265083934,0.02,-1.0370691751780843
30121,2024,22.83389550770131,0.07141872057056169,1.6307676028019236,0.3261535205603847,0.015330203983109513,0.01,0.030660407966219026,0.03,-1.039415087964173
30145,2024,35.16616888522345,0.07079941147621382,2.4897440609469625,0.4979488121893925,0.010041192744322228,0.01,0.020082385488644456,0.02,2.2496250701375464
30219,2024,26.27006648169158,0.06988406420457877,1.8358590126650869,0.3671718025330174,0.013617603436610256,0.01,0.02723520687322051,0.02,0.12119365324934003
30265,2024,20.41541542921464,0.06864464884024787,1.4014090230662173,0.2802818046132435,0.01783918869403393,0.01,0.03567837738806786,0.03,-1.6996960027736383
30289,2024,24.197255928393318,0.06775071054167976,1.6393812823075202,0.32787625646150403,0.015249655629110948,0.01,0.030499311258221896,0.03,0.7107272893764124
30385,2024,32.93326415140888,0.06850508170135233,2.256095951384483,0.4512191902768966,0.011081088986777544,0.01,0.02216217797355509,0.02,0.5772252347192025
30632,2024,31.759108724963397,0.06988200884102767,2.2193903167010514,0.44387806334021024,0.011264354814866692,0.01,0.022528709629733384,0.02,-0.6353924885754905
30683,2024,25.41394854434829,0.07032609995614791,1.7872638856102376,0.3574527771220475,0.01398786167016634,0.01,0.02797572334033268,0.02,-1.0354136232876217
30709,2024,21.71144249836656,0.07005269262634632,1.5209450078126652,0.30418900156253303,0.016437149187894406,0.01,0.03287429837578881,0.03,3.677691199511053
30754,2024,32.022720012534,0.06879829085594825,2.203108405420909,0.4406216810841818,0.011347603203948418,0.01,0.022695206407896837,0.02,-1.0281050454067677
30793,2024,25.99542904137957,0.06858463270623044,1.782886952843894,0.3565773905687788,0.014022201441388275,0.01,0.02804440288277655,0.02,4.8316186588061765
30884,2024,25.0050273408026,0.0670493774485086,1.6765715162837507,0.3353143032567501,0.014911382996303324,0.01,0.029822765992606647,0.02,8.82138380925792
30961,2024,18.20169361161399,0.06620504432720027,1.2050439323870221,0.24100878647740442,0.020746131595782178,0.02,0.041492263191564356,0.04,-1.098798849533365
31009,2024,9.7891602082248,0.06604581432872987,0.6465330575466057,0.12930661150932116,0.03866778304402147,0.03,0.07733556608804294,0.07,3.7111253154971418
31057,2024,15.77377357868798,0.06608024437078956,1.0423348127292056,0.2084669625458411,0.0239846157824673,0.02,0.0479692315649346,0.04,-1.0713986679023546
31128,2025,8.1900047935593,0.06574031138241852,0.5384134653520887,0.10768269307041774,0.046432716878006694,0.04,0.09286543375601339,0.09,-3.553111473497885
31146,2025,29.01403099065951,0.06516844658344868,1.8907993287853189,0.37815986575706373,0.013221921342684429,0.01,0.026443842685368858,0.02,-1.0310194746910786
31177,2025,21.16952305306449,0.0653643371506519,1.3837318421590052,0.27674636843180106,0.018067084414992628,0.01,0.036134168829985255,0.03,-1.0425139478930736
31201,2025,27.95975503861688,0.06557051897518823,1.8333356483012428,0.36666712966024856,0.013636346417615804,0.01,0.027272692835231607,0.02,-1.0321891232150353
31236,2025,21.922148946660478,0.06493378674220678,1.4234881446333443,0.2846976289266689,0.017562492595566637,0.01,0.03512498519113327,0.03,-1.0410543693590375
31277,2025,16.74917808398653,0.0649828610386905,1.088409511943977,0.21768190238879537,0.02296929577117368,0.02,0.04593859154234736,0.04,-1.0537339799891845
31322,2025,35.65717261373308,0.06498065825353543,2.317026547900312,0.46340530958006243,0.010789690788245385,0.01,0.02157938157649077,0.02,0.028137721582420814
31427,2025,22.144951831109648,0.06600827677960355,1.461750109738874,0.2923500219477748,0.017102786470435758,0.01,0.034205572940871516,0.03,-1.0406413166695174
31480,2025,27.290030035591077,0.06652555900343511,1.8154845033382305,0.3630969006676461,0.013770428750028511,0.01,0.027540857500057022,0.02,-1.0113776983322416
31651,2025,29.090891584018607,0.0668269540667019,1.9440556756446163,0.3888111351289233,0.012859714005726927,0.01,0.025719428011453854,0.02,-0.47587908334319484
31785,2025,29.206886839047556,0.06786207077808587,1.9820398218789899,0.39640796437579795,0.01261326827243047,0.01,0.02522653654486094,0.02,-1.0308146501529192
31816,2025,21.55705105979104,0.06787800427916987,1.4632496040827796,0.2926499208165559,0.01708526004739359,0.01,0.03417052009478718,0.03,6.921064850886836
31925,2025,18.38747779419964,0.06879712109051198,1.2650055363566526,0.2530011072713305,0.019762759356771353,0.01,0.03952551871354271,0.03,-1.048946354147884
31947,2025,20.93990110676505,0.06880085850472704,1.4406831731495193,0.28813663462990385,0.017352878457896313,0.01,0.03470575691579263,0.03,-1.0429801456755776
32041,2025,24.26778839725299,0.06973501812753251,1.6923146637975603,0.33846293275951206,0.014772666416480673,0.01,0.029545332832961346,0.02,-1.0370861977724424
32098,2025,28.3971794169313,0.06994614650552883,1.9862732718404645,0.39725465436809293,0.01258638494230716,0.01,0.02517276988461432,0.02,-1.0316932885053531
32120,2025,34.328516813153946,0.06908291490661779,2.3715140058735122,0.4743028011747024,0.010541788890170024,0.01,0.02108357778034005,0.02,-0.8722495886694378
32148,2025,31.794672882626738,0.06915152476923483,2.198650109372682,0.43973002187453636,0.011370613220096668,0.01,0.022741226440193336,0.02,-1.0283066287022804
32186,2025,39.99520594110974,0.07083350019355786,2.833000427770983,0.5666000855541965,0.008824566263715713,0.01,0.017649132527431426,0.01,-1.0225026969813849
32293,2025,34.83843131255545,0.07387276430741745,2.5736112251925607,0.5147222450385122,0.009713976903457697,0.01,0.019427953806915393,0.01,-1.0258335397459928
32305,2025,34.21875801766459,0.07369064587822821,2.5216023794725038,0.5043204758945008,0.009914330746003567,0.01,0.019828661492007134,0.01,-0.041855685226505235
32354,2025,26.52585680803866,0.07312359611194678,1.939666039754353,0.3879332079508706,0.012888816676486278,0.01,0.025777633352972555,0.02,0.8606972518034203
32401,2025,23.13792453793574,0.07306310104599571,1.6905285185098224,0.3381057037019645,0.014788274629071122,0.01,0.029576549258142244,0.02,-1.0388971793266533
32431,2025,24.68230951896044,0.07314365721635674,1.8053543867628614,0.36107087735257226,0.013847696708914262,0.01,0.027695393417828524,0.02,-1.6449027984519928
32473,2025,22.865747169423607,0.07277581025971239,1.664073277448528,0.3328146554897056,0.015023376878169526,0.01,0.030046753756339053,0.03,-0.41527115061559805
32497,2025,20.797328805882557,0.07232193513506298,1.5041030648816152,0.30082061297632307,0.016621201421438296,0.01,0.03324240284287659,0.03,-1.043274788238511
32521,2025,19.21061153149736,0.07169832609878804,1.3773686901424356,0.2754737380284871,0.018150550523560047,0.01,0.036301101047120095,0.03,-1.4627332375092221
32578,2025,21.837207931727807,0.07137755338673664,1.5586864749641702,0.31173729499283404,0.016039146038381247,0.01,0.032078292076762494,0.03,-1.041214060094754
32593,2025,21.15878952980158,0.07161544533701268,1.5152961349688614,0.30305922699377225,0.016498425240498445,0.01,0.03299685048099689,0.03,-1.0492093590104143
32671,2025,21.42481405487397,0.07211817920639269,1.5451185794730418,0.30902371589460836,0.01617998795181544,0.01,0.03235997590363088,0.03,-1.042007365743956
32751,2025,62.68603002962749,0.07377619778184791,4.624736949624655,0.9249473899249311,0.005405712859415497,0.01,0.010811425718830994,0.01,-1.0143572658784477
32803,2025,73.282847051864,0.07412131289371941,5.431820836073794,1.086364167214759,0.004602508211237393,0.01,0.009205016422474786,0.01,-1.0122811822439388
33020,2025,31.01684326388745,0.08073338091570147,2.5040946220260345,0.5008189244052069,0.00998364829351887,0.01,0.01996729658703774,0.01,1.007866216526105
33042,2025,44.53924766272902,0.07894810228952286,3.5162890803755222,0.7032578160751044,0.0071097681187606235,0.01,0.014219536237521247,0.01,-1.02020689722501
33076,2025,28.53236156101414,0.07879539045364342,2.2482185697646364,0.4496437139529273,0.011119915268121472,0.01,0.022239830536242945,0.02,-1.0315431303530613
33152,2025,22.20672153822454,0.07964186248303082,1.7685846629462374,0.3537169325892475,0.014135596968455654,0.01,0.02827119393691131,0.02,-1.0405282697156184
33170,2025,22.81259025929214,0.07904057699565295,1.803120296859863,0.36062405937197256,0.013864854188340924,0.01,0.027729708376681848,0.02,-1.0394518987002552
33193,2025,31.845135208091378,0.07757432822684891,2.4703649710608633,0.49407299421217266,0.01011996214845295,0.01,0.0202399242969059,0.02,-1.4256494658708136
33294,2025,28.45495365413324,0.07828667188333137,2.22764362017653,0.445528724035306,0.011222620967540071,0.01,0.022445241935080143,0.02,4.775416585113735
33338,2025,25.224538527462318,0.07699607127919973,1.9421903664454085,0.38843807328908175,0.01287206467085661,0.01,0.02574412934171322,0.02,-1.0356795427206646
33481,2025,22.518351827844608,0.07753768219964666,1.7460208076872477,0.34920416153744954,0.014318271517688622,0.01,0.028636543035377243,0.02,-1.7408023597681344
33606,2025,22.72499214451505,0.0793535615454856,1.8033090627604518,0.36066181255209034,0.013863402849942287,0.01,0.027726805699884574,0.02,2.534245062636774
33626,2025,23.61716455169012,0.07826649238919203,1.8484326296391507,0.36968652592783013,0.01352497223817158,0.01,0.02704994447634316,0.02,-1.0381078769226977
33649,2025,30.88940233944046,0.07700803281724827,2.3787321090608162,0.47574642181216326,0.010509800538182769,0.01,0.021019601076365538,0.02,-1.0909890592790248
33735,2025,25.935662157292448,0.07911768792552451,2.0519696247024997,0.4103939249404999,0.01218341621583437,0.01,0.02436683243166874,0.02,-1.0347012539931033
33798,2025,26.23633852412342,0.07941107037715936,2.0834557249781422,0.4166911449956285,0.011999295065539383,0.01,0.023998590131078766,0.02,2.043461849252774
33842,2025,21.46003526641711,0.07856842221470907,1.6860811115544059,0.33721622231088116,0.014827281931266275,0.01,0.02965456386253255,0.02,-1.041938421294632
