group,kind,sig_i,entry_i,exit_i,reason,entry_fill,exit_px,net_pips,stop_pips,r_mult,lot,pnl_eur
482,BASE,27948,27949,27950,stop,161.362,161.205101,-15.689875793634656,15.689875793634656,-1.0,0.02,-2.091153616287681
483,BASE,27964,27965,27972,stop,161.685,161.536871,-14.81293551319709,14.81293551319709,-1.0,0.02,-1.9656351746931864
484,BASE,27989,27990,27990,stop,161.876,161.755515,-12.048525645954555,12.048525645954555,-1.0,0.03,-2.3988561023344595
485,BASE,28082,28083,28086,stop,161.012,160.863227,-14.877290181317449,14.877290181317449,-1.0,0.02,-2.000365057449988
486,BASE,28105,28106,28107,stop,161.546,161.412288,-13.371191541264693,13.371191541264693,-1.0,0.02,-1.7906299402566426
487,BASE,28200,28201,28221,stop,158.371,158.286126,-8.487438580229423,24.279353059804976,-0.3495743300623842,0.01,-0.583140307506878
487,ADD1,28202,28203,28207,stop,158.702,158.458862,-24.31382993422062,24.31382993422062,-1.0,0.01,-1.6696675726740655
487,ADD2,28205,28206,28206,stop,158.735,158.514787,-22.021349987420535,22.021349987420535,-1.0,0.01,-1.5118907810573807
488,BASE,28272,28273,28278,stop,157.22,157.136111,-8.38888209860329,24.74813675973735,-0.33897024976244394,0.01,-0.5802536102701573
488,ADD1,28277,28278,28278,stop,157.777,157.535037,-24.196294032867627,24.196294032867627,-1.0,0.01,-1.675286642338746
489,BASE,28400,28401,28405,stop,154.306,153.889432,-41.656787873643,41.656787873643,-1.0,0.01,-2.9310894294308785
489,ADD1,28402,28403,28404,stop,154.576,154.163245,-41.275495666559436,41.275495666559436,-1.0,0.01,-2.8976941017008566
489,ADD2,28403,28404,28404,stop,154.62,154.221156,-39.884388833232265,39.884388833232265,-1.0,0.01,-2.8092453333801433
490,BASE,28444,28445,28453,stop,154.445,154.376739,-6.826148114592456,26.238331163389716,-0.26015938559830987,0.01,-0.4777209123800545
490,ADD1,28446,28447,28447,stop,155.054,154.760603,-29.33968350312739,29.33968350312739,-1.0,0.01,-2.050239520378456
491,BASE,28560,28561,28573,stop,145.051,144.167605,-88.33946582030308,88.33946582030308,-1.0,0.01,-6.685979791559843
492,BASE,28585,28586,28607,stop,146.738,146.281135,-45.68653639423985,79.7664101922436,-0.572754073853036,0.01,-3.3963344336498205
493,BASE,28669,28670,28671,stop,147.785,147.5324,-25.26004861103388,25.26004861103388,-1.0,0.01,-1.865690145733094
494,BASE,28729,28730,28732,stop,147.526,147.243391,-28.260922735628924,28.260922735628924,-1.0,0.01,-2.1094070938082563
495,BASE,28920,28921,28925,stop,144.854,144.574433,-27.95674671910149,27.95674671910149,-1.0,0.01,-2.156786420845483
496,BASE,28980,28981,28983,stop,145.402,145.106835,-29.51653004157322,29.51653004157322,-1.0,0.01,-2.250652674186409
497,BASE,29004,29005,29006,stop,145.642,145.410797,-23.12025147359975,23.12025147359975,-1.0,0.01,-1.7562669732696603
498,BASE,29016,29017,29018,stop,146.197,145.992128,-20.487162121287383,20.487162121287383,-1.0,0.01,-1.5488779367447594
499,BASE,29040,29041,29041,stop,147.13,146.928795,-20.120508017217276,20.120508017217276,-1.0,0.01,-1.517917056307896
500,BASE,29208,29209,29209,stop,142.694,142.360097,-33.390325556428024,33.390325556428024,-1.0,0.01,-2.5784440369066757
501,BASE,29293,29294,29304,stop,141.592,141.575765,-1.6234654436061646,31.851218905251244,-0.050970276787068496,0.01,-0.1273942438587828
501,ADD1,29297,29298,29304,stop,141.913,141.60015,-31.284950623512486,31.284950623512486,-1.0,0.01,-2.452535929218357
501,ADD2,29299,29300,29303,stop,142.23,141.910584,-31.941615588641525,31.941615588641525,-1.0,0.01,-2.4936048879603976
502,BASE,29323,29324,29326,stop,142.448,142.001797,-44.620299619239745,44.620299619239745,-1.0,0.01,-3.4849680622563195
503,BASE,29328,29329,29331,stop,143.498,143.03677,-46.12296291449525,46.12296291449525,-1.0,0.01,-3.556320575220576
504,BASE,29362,29363,29364,stop,144.267,143.816003,-45.09972374664244,45.09972374664244,-1.0,0.01,-3.4898372382444127
505,BASE,29406,29407,29410,stop,144.438,144.131447,-30.65532404646376,30.65532404646376,-1.0,0.01,-2.3585066964997345
506,BASE,29441,29442,29458,stop,144.561,144.353628,-20.73720155859462,28.176005653554625,-0.7359879825967617,0.01,-1.5961616593850458
506,ADD1,29443,29444,29448,stop,144.767,144.499084,-26.79155589515858,26.79155589515858,-1.0,0.01,-2.0595618722187625
506,ADD2,29444,29445,29448,stop,144.748,144.491507,-25.64930190264647,25.64930190264647,-1.0,0.01,-1.9737433744383266
507,BASE,29472,29473,29474,stop,145.47,145.164455,-30.554519784695344,30.554519784695344,-1.0,0.01,-2.3486056111051212
508,BASE,29520,29521,29529,stop,143.973,143.638309,-33.46905716037156,33.46905716037156,-1.0,0.01,-2.592964056147883
508,ADD1,29523,29524,29527,stop,144.287,143.940279,-34.67212776287738,34.67212776287738,-1.0,0.01,-2.6764407339813925
508,ADD2,29524,29525,29527,stop,144.283,143.948616,-33.438404351244344,33.438404351244344,-1.0,0.01,-2.582216221778263
509,BASE,29554,29555,29594,stop,144.802,146.475977,167.39768132044333,35.85799759535746,4.668349951089191,0.01,12.80291821336219
509,ADD1,29556,29557,29594,stop,145.378,146.475977,109.79768132044398,38.202559151099535,2.874092305862808,0.01,8.328357010753551
509,ADD2,29557,29558,29594,stop,145.751,146.475977,72.49768132044494,38.73094778316499,1.8718282270375315,0.01,5.481065123689051
510,BASE,29604,29605,29618,stop,148.657,148.284162,-37.28378271639485,37.28378271639485,-1.0,0.01,-2.7559042236847864
510,ADD1,29608,29609,29616,stop,148.944,148.577214,-36.67857450444956,36.67857450444956,-1.0,0.01,-2.701647073426948
511,BASE,29665,29666,29695,stop,148.183,148.942254,75.92538917375293,22.847674520295413,3.323112341534321,0.01,5.618553561331967
511,ADD1,29667,29668,29695,stop,148.328,148.942254,61.42538917375475,22.358454050663568,2.747300373924186,0.01,4.5416318182705036
511,ADD2,29668,29669,29695,stop,148.345,148.942254,59.72538917375232,21.37570733275993,2.7940777932629404,0.01,4.410130389465559
512,BASE,29736,29737,29760,stop,149.225,149.564268,33.926791884849195,16.594500348602992,2.0444599820509404,0.02,4.965100454595308
512,ADD1,29738,29739,29760,stop,149.325,149.564268,23.926791884849763,16.104441627112465,1.4857262635277004,0.02,3.500755619938622
512,ADD2,29739,29740,29741,stop,149.336,149.179602,-15.639838653748939,15.639838653748939,-1.0,0.02,-2.289083942904702
513,BASE,29800,29801,29806,stop,149.753,149.522757,-23.024329049849257,23.024329049849257,-1.0,0.01,-1.6708793705778302
514,BASE,29816,29817,29817,stop,149.843,149.667855,-17.51445304535366,17.51445304535366,-1.0,0.01,-1.270165953854458
515,BASE,29870,29871,29919,time,150.245,152.82,257.5000000000017,19.22512440798414,13.39393153123434,0.01,18.594303477792888
515,ADD1,29872,29873,29921,time,150.524,152.771,224.7000000000014,19.342071555865914,11.61716310225603,0.01,16.195648727354843
515,ADD2,29873,29874,29881,stop,150.76,150.559466,-20.053352159015958,20.053352159015958,-1.0,0.01,-1.4451410580324715
516,BASE,29976,29977,29983,stop,153.473,153.226656,-24.634368755735636,24.634368755735636,-1.0,0.01,-1.7278180237225353
517,BASE,30048,30049,30050,stop,153.534,153.291211,-24.278932446603108,24.278932446603108,-1.0,0.01,-1.7169724420802537
518,BASE,30120,30121,30133,stop,152.289,152.060661,-22.833895507702096,22.833895507702096,-1.0,0.01,-1.6307676028019797
518,ADD1,30124,30125,30127,stop,152.469,152.257643,-21.135714014874907,21.135714014874907,-1.0,0.01,-1.5080952609456384
518,ADD2,30125,30126,30127,stop,152.434,152.224097,-20.990305870955694,20.990305870955694,-1.0,0.01,-1.4988568320694773
519,BASE,30144,30145,30175,stop,152.924,153.730577,80.657671694496,35.166168885223215,2.2936155473105364,0.01,5.710515687011987
519,ADD1,30146,30147,30147,stop,154.059,153.63544,-42.35603337552334,42.35603337552334,-1.0,0.01,-2.958882677127945
519,ADD2,30147,30148,30148,stop,153.943,153.496551,-44.64488813441676,44.64488813441676,-1.0,0.01,-3.1244967263678176
520,BASE,30218,30219,30245,stop,153.397,153.438364,4.13636266094386,26.270066481691856,0.15745535565456506,0.01,0.28906583377082296
520,ADD1,30220,30221,30223,stop,153.579,153.327932,-25.106843037784188,25.106843037784188,-1.0,0.01,-1.7522540418905717
520,ADD2,30224,30225,30239,stop,153.77,153.519872,-25.012847355324652,25.012847355324652,-1.0,0.01,-1.7395668439969896
521,BASE,30264,30265,30265,stop,154.94,154.735846,-20.4154154292155,20.4154154292155,-1.0,0.01,-1.4014090230662763
522,BASE,30288,30289,30302,stop,155.726,155.52952,-19.64801181476048,24.1972559283937,-0.8119933877173643,0.01,-1.3311667611813414
522,ADD1,30290,30291,30295,stop,156.013,155.773886,-23.911409448461995,23.911409448461995,-1.0,0.01,-1.6178756543639898
522,ADD2,30292,30293,30294,stop,156.062,155.82931,-23.26902141219307,23.26902141219307,-1.0,0.01,-1.5726701411705848
523,BASE,30312,30313,30313,stop,156.637,156.370275,-26.67251724143682,26.67251724143682,-1.0,0.01,-1.7939333665827952
524,BASE,30384,30385,30399,stop,154.927,155.076938,14.993794799579518,32.93326415140996,0.45527812641485754,0.01,1.0271511377585065
524,ADD1,30389,30390,30399,stop,155.196,155.076938,-11.906205200421027,29.030355370099414,-0.4101295023306583,0.01,-0.8114477705064972
524,ADD2,30390,30391,30399,stop,155.365,155.076938,-28.8062052004193,29.11390141509287,-0.9894312957138044,0.01,-1.9596961868038068
525,BASE,30631,30632,30640,stop,150.391,150.20899,-18.200999060593404,31.75910872496388,-0.5730953981805768,0.01,-1.2719223772679247
525,ADD1,30633,30634,30639,stop,150.632,150.317052,-31.494843747543655,31.494843747543655,-1.0,0.01,-2.192889872288604
525,ADD2,30634,30635,30639,stop,150.873,150.560762,-31.223783479862277,31.223783479862277,-1.0,0.01,-2.173879745872375
526,BASE,30682,30683,30685,stop,150.581,150.326861,-25.41394854434884,25.41394854434884,-1.0,0.01,-1.7872638856102763
527,BASE,30708,30709,30725,stop,150.776,150.908589,13.258925025013468,21.711442498366296,0.6106883513617832,0.01,0.9288233993330397
527,ADD1,30711,30712,30725,stop,151.035,150.908589,-12.641074974987987,22.56798074668893,-0.5601331867868873,0.01,-0.8851794939606136
527,ADD2,30712,30713,30724,stop,151.246,151.016583,-22.941696407639256,22.941696407639256,-1.0,0.01,-1.6025243471221313
528,BASE,30753,30754,30757,stop,152.687,152.366773,-32.02272001253448,32.02272001253448,-1.0,0.01,-2.203108405420942
529,BASE,30792,30793,30841,time,152.83,154.095,126.50000000000148,25.99542904137877,4.86624013008758,0.01,8.675956037338253
529,ADD1,30800,30801,30842,stop,153.171,153.886253,71.52526141737212,25.53344045311121,2.801238695142506,0.01,4.880884585099039
529,ADD2,30801,30802,30842,stop,153.42,153.886253,46.6252614173726,26.273908992175166,1.7745841104670959,0.01,3.186703609436253
530,BASE,30883,30884,30884,stop,154.655,154.40495,-25.005027340802144,25.005027340802144,-1.0,0.01,-1.6765715162837203
531,BASE,30888,30889,30890,stop,154.832,154.562287,-26.971265723449278,26.971265723449278,-1.0,0.01,-1.809101271765436
532,BASE,30912,30913,30913,stop,157.747,157.426487,-32.05130928401445,32.05130928401445,-1.0,0.01,-2.1118098717948057
533,BASE,30960,30961,30961,stop,157.319,157.136983,-18.201693611612768,18.201693611612768,-1.0,0.02,-2.4100878647738826
534,BASE,31008,31009,31031,stop,157.334,157.727156,39.31563105591067,9.789160208225667,4.016241456838596,0.03,7.789898606806567
534,ADD1,31010,31011,31013,stop,157.43,157.321859,-10.814122832601925,10.814122832601925,-1.0,0.03,-2.143775745608908
534,ADD2,31019,31020,31031,stop,157.601,157.727156,12.615631055908239,10.879872482701103,1.159538503412331,0.03,2.496606746465737
535,BASE,31056,31057,31057,stop,157.952,157.794262,-15.7737735786867,15.7737735786867,-1.0,0.02,-2.084669625458242
536,BASE,31127,31128,31128,stop,157.709,157.6271,-8.19000479355907,8.19000479355907,-1.0,0.04,-2.1536538614082943
537,BASE,31145,31146,31152,stop,157.573,157.28286,-29.014030990660444,29.014030990660444,-1.0,0.01,-1.89079932878538
538,BASE,31176,31177,31187,stop,157.595,157.383305,-21.1695230530637,21.1695230530637,-1.0,0.01,-1.3837318421589535
538,ADD1,31178,31179,31187,stop,157.724,157.51461,-20.939027530448584,20.939027530448584,-1.0,0.01,-1.3697980055204375
538,ADD2,31179,31180,31187,stop,157.723,157.519495,-20.35052556398682,20.35052556398682,-1.0,0.01,-1.3310112883296132
539,BASE,31200,31201,31205,stop,158.109,157.829402,-27.959755038617118,27.959755038617118,-1.0,0.01,-1.8333356483012584
540,BASE,31235,31236,31238,stop,158.382,158.162779,-21.922148946660514,21.922148946660514,-1.0,0.01,-1.4234881446333467
541,BASE,31276,31277,31280,stop,158.395,158.227508,-16.74917808398675,16.74917808398675,-1.0,0.02,-2.1768190238879823
542,BASE,31321,31322,31349,stop,157.444,157.501113,5.7112586412216615,35.65717261373322,0.16017138271423104,0.01,0.37112134596277585
542,ADD1,31329,31330,31333,stop,157.946,157.62409,-32.19104891242637,32.19104891242637,-1.0,0.01,-2.0928159018280157
542,ADD2,31332,31333,31333,stop,157.868,157.571899,-29.61014375386526,29.61014375386526,-1.0,0.01,-1.9230622346971395
543,BASE,31426,31427,31429,stop,156.38,156.15855,-22.144951831108983,22.144951831108983,-1.0,0.01,-1.4617501097388303
544,BASE,31479,31480,31501,stop,156.406,156.165302,-24.069799131339664,27.290030035590007,-0.8819997303025789,0.01,-1.601256842312768
544,ADD1,31481,31482,31488,stop,156.622,156.358346,-26.365383040891288,26.365383040891288,-1.0,0.01,-1.7533365333642648
544,ADD2,31493,31494,31494,stop,156.71,156.518449,-19.155076295061235,19.155076295061235,-1.0,0.01,-1.27309096948498
545,BASE,31650,31651,31665,stop,155.146,155.058913,-8.708650422227038,29.09089158401912,-0.2993600384187288,0.01,-0.5819725817491304
545,ADD1,31656,31657,31662,stop,155.707,155.448554,-25.84464501076411,25.84464501076411,-1.0,0.01,-1.6973702658895966
545,ADD2,31657,31658,31662,stop,155.713,155.456014,-25.698598938566874,25.698598938566874,-1.0,0.01,-1.6900868475143904
546,BASE,31784,31785,31786,stop,152.396,152.103931,-29.206886839048707,29.206886839048707,-1.0,0.01,-1.982039821879068
547,BASE,31815,31816,31816,stop,152.499,152.283429,-21.557051059789956,21.557051059789956,-1.0,0.01,-1.463249604082706
548,BASE,31824,31825,31854,stop,153.195,154.001822,80.68219056166868,23.02206732005061,3.504558884310104,0.01,5.444247273203417
548,ADD1,31826,31827,31854,stop,153.47,154.001822,53.18219056166811,23.769027434124723,2.2374575783153623,0.01,3.586927261827969
548,ADD2,31827,31828,31836,stop,153.645,153.408002,-23.699811188831177,23.699811188831177,-1.0,0.01,-1.5975467120740696
549,BASE,31924,31925,31926,stop,152.151,151.967125,-18.38747779420089,18.38747779420089,-1.0,0.01,-1.2650055363567387
550,BASE,31946,31947,31948,stop,152.038,151.828601,-20.939901106766,20.939901106766,-1.0,0.01,-1.4406831731495848
551,BASE,32040,32041,32042,stop,150.155,149.912322,-24.267788397253298,24.267788397253298,-1.0,0.01,-1.6923146637975819
552,BASE,32097,32098,32100,stop,149.853,149.569028,-28.397179416930385,28.397179416930385,-1.0,0.01,-1.9862732718404004
553,BASE,32119,32120,32143,stop,150.441,150.156678,-28.43215855207859,34.32851681315299,-0.828237313800426,0.01,-1.9641763898647104
553,ADD1,32124,32125,32126,stop,150.668,150.338753,-32.92473242753431,32.92473242753431,-1.0,0.01,-2.2750587757409284
553,ADD2,32125,32126,32126,stop,150.657,150.32327,-33.37296582556917,33.37296582556917,-1.0,0.01,-2.3041445426879337
554,BASE,32147,32148,32150,stop,151.216,150.898053,-31.79467288262572,31.79467288262572,-1.0,0.01,-2.1986501093726116
555,BASE,32185,32186,32190,stop,149.98,149.580048,-39.99520594111061,39.99520594111061,-1.0,0.01,-2.833000427771045
556,BASE,32292,32293,32294,stop,147.775,147.426616,-34.838431312556395,34.838431312556395,-1.0,0.01,-2.5736112251926304
557,BASE,32304,32305,32322,stop,148.14,148.126,-1.3999999999981583,34.218758017664186,-0.04091323242285589,0.01,-0.10316690422938378
557,ADD1,32310,32311,32322,stop,148.367,148.126,-24.099999999998545,31.744836756007544,-0.7591785771409817,0.01,-1.7660076989857
557,ADD2,32311,32312,32312,stop,148.598,148.279869,-31.81306270200821,31.81306270200821,-1.0,0.01,-2.338861471906688
558,BASE,32353,32354,32388,stop,148.181,148.418307,23.73073205640992,26.525856808038384,0.8946264103038726,0.01,1.7352764663337474
558,ADD1,32355,32356,32388,stop,148.34,148.418307,7.8307320564107386,24.87994796203452,0.31474069272009814,0.01,0.5718894441251435
558,ADD2,32356,32357,32368,stop,148.511,148.2634,-24.759951679030223,24.759951679030223,-1.0,0.01,-1.8085119521032114
559,BASE,32400,32401,32417,stop,149.469,149.237621,-23.137924537934396,23.137924537934396,-1.0,0.01,-1.6905285185097243
559,ADD1,32402,32403,32414,stop,149.682,149.447744,-23.425557382199713,23.425557382199713,-1.0,0.01,-1.7074328019797962
559,ADD2,32403,32404,32414,stop,149.697,149.473691,-22.330874712042714,22.330874712042714,-1.0,0.01,-1.628767021191898
560,BASE,32430,32431,32431,stop,149.673,149.426177,-24.682309518959755,24.682309518959755,-1.0,0.01,-1.8053543867628112
561,BASE,32472,32473,32483,stop,148.998,148.938741,-5.925907070326275,22.86574716942482,-0.2591608761532256,0.01,-0.4312626885667531
561,ADD1,32475,32476,32483,stop,149.216,148.987483,-22.85172978543244,22.85172978543244,-1.0,0.01,-1.657095679132504
561,ADD2,32476,32477,32483,stop,149.422,149.189877,-23.21232051504296,23.21232051504296,-1.0,0.01,-1.6808188517428804
562,BASE,32496,32497,32502,stop,149.746,149.538027,-20.797328805883808,20.797328805883808,-1.0,0.01,-1.5041030648817055
563,BASE,32520,32521,32521,stop,150.94,150.747894,-19.21061153149708,19.21061153149708,-1.0,0.01,-1.3773686901424156
564,BASE,32577,32578,32580,stop,150.937,150.718628,-21.837207931727676,21.837207931727676,-1.0,0.01,-1.558686474964161
565,BASE,32592,32593,32593,stop,150.969,150.757412,-21.15878952980097,21.15878952980097,-1.0,0.01,-1.5152961349688177
566,BASE,32670,32671,32672,stop,149.767,149.552752,-21.42481405487331,21.42481405487331,-1.0,0.01,-1.545118579472994
567,BASE,32750,32751,32770,stop,147.575,146.94814,-62.686030029627204,62.686030029627204,-1.0,0.01,-4.6247369496246336
568,BASE,32802,32803,32808,stop,147.455,146.722172,-73.28284705186263,73.28284705186263,-1.0,0.01,-5.431820836073693
569,BASE,33019,33020,33025,stop,141.617,141.976578,35.95781527426141,31.016843263887495,1.159299641434711,0.01,2.9029959974333743
569,ADD1,33021,33022,33024,stop,142.508,142.150681,-35.731869957126605,35.731869957126605,-1.0,0.01,-2.8339939457503567
569,ADD2,33022,33023,33023,stop,143.02,142.63649,-38.35102210304626,38.35102210304626,-1.0,0.01,-3.048199576702063
570,BASE,33041,33042,33049,stop,143.246,142.800608,-44.53924766272905,44.53924766272905,-1.0,0.01,-3.516289080375525
571,BASE,33075,33076,33079,stop,143.652,143.366676,-28.532361561013886,28.532361561013886,-1.0,0.01,-2.248218569764616
572,BASE,33151,33152,33158,stop,142.814,142.591933,-22.206721538225338,22.206721538225338,-1.0,0.01,-1.768584662946301
572,ADD1,33153,33154,33156,stop,143.117,142.890743,-22.625693571222882,22.625693571222882,-1.0,0.01,-1.79715697263983
573,BASE,33169,33170,33171,stop,143.208,142.979874,-22.812590259292165,22.812590259292165,-1.0,0.01,-1.8031202968598647
574,BASE,33192,33193,33193,stop,145.879,145.560549,-31.845135208092756,31.845135208092756,-1.0,0.01,-2.47036497106097
575,BASE,33293,33294,33318,stop,143.933,145.284754,135.17535434771162,28.45495365413342,4.750503409380032,0.01,10.58242861253235
575,ADD1,33295,33296,33318,stop,144.33,145.284754,95.47535434771248,29.941771263003147,3.1887009458817284,0.01,7.450424366503134
575,ADD2,33296,33297,33301,stop,144.818,144.497826,-32.0173590299305,32.0173590299305,-1.0,0.01,-2.49574247837661
576,BASE,33337,33338,33338,stop,146.101,145.848755,-25.22453852746196,25.22453852746196,-1.0,0.01,-1.9421903664453808
577,BASE,33480,33481,33481,stop,145.279,145.053816,-22.518351827844185,22.518351827844185,-1.0,0.01,-1.7460208076872148
578,BASE,33605,33606,33606,stop,143.269,143.04175,-22.724992144515,22.724992144515,-1.0,0.01,-1.8033090627604478
579,BASE,33625,33626,33631,stop,144.353,144.116828,-23.61716455168903,23.61716455168903,-1.0,0.01,-1.8484326296390652
580,BASE,33648,33649,33649,stop,146.104,145.795106,-30.889402339440153,30.889402339440153,-1.0,0.01,-2.3787321090607927
581,BASE,33734,33735,33756,stop,143.78,143.584354,-19.564647145219283,25.935662157291972,-0.7543530998578558,0.01,-1.5479096472084632
581,ADD1,33736,33737,33745,stop,143.989,143.730897,-25.810341349910004,25.810341349910004,-1.0,0.01,-2.0411999165536487
581,ADD2,33749,33750,33750,stop,144.219,143.95741,-26.158995816024344,26.158995816024344,-1.0,0.01,-2.064684707446125
582,BASE,33797,33798,33817,stop,143.874,144.474606,60.060588995699504,26.23633852412297,2.2892138299129225,0.01,4.769475659631136
582,ADD1,33801,33802,33817,stop,144.169,144.474606,30.560588995700755,26.008862572561497,1.1750067466595475,0.01,2.4218589627488067
582,ADD2,33804,33805,33817,stop,144.632,144.474606,-15.739411004298631,27.311396163236168,-0.5762946321098528,0.01,-1.237415930845048
583,BASE,33841,33842,33843,stop,145.02,144.8054,-21.460035266417776,21.460035266417776,-1.0,0.01,-1.6860811115544585
584,BASE,33875,33876,33876,stop,145.289,145.093853,-19.514659024747516,19.514659024747516,-1.0,0.01,-1.5416457928918923
585,BASE,33922,33923,33926,stop,144.362,144.045651,-31.63487363611921,31.63487363611921,-1.0,0.01,-2.5243983422054845
586,BASE,33936,33937,33941,stop,144.38,144.140783,-23.92166460230669,23.92166460230669,-1.0,0.01,-1.9125233711593743
587,BASE,33960,33961,33961,stop,145.067,144.825693,-24.130671028194683,24.130671028194683,-1.0,0.01,-1.924143921383127
588,BASE,33984,33985,33987,stop,145.324,145.081771,-24.222882121787848,24.222882121787848,-1.0,0.01,-1.9176601304467622
589,BASE,34017,34018,34031,stop,145.45,145.241348,-20.86518590001276,20.86518590001276,-1.0,0.01,-1.6433066647244166
589,ADD1,34019,34020,34021,stop,145.679,145.463071,-21.592940903582303,21.592940903582303,-1.0,0.01,-1.703807097819389
590,BASE,34045,34046,34069,stop,145.755,147.244074,148.90739877513113,18.686962441350374,7.9685181175100945,0.01,11.751045513866002
590,ADD1,34047,34048,34069,stop,145.935,147.244074,130.9073987751333,18.71937067647025,6.993151694980879,0.01,10.343137743305862
590,ADD2,34050,34051,34069,stop,145.981,147.244074,126.30739877513122,17.78788534118405,7.1007540442535575,0.01,9.96240027444641
591,BASE,34117,34118,34118,stop,145.87,145.645655,-22.434493876039596,22.434493876039596,-1.0,0.01,-1.787371729517678
592,BASE,34231,34232,34236,stop,143.907,143.676093,-23.090729239331154,23.090729239331154,-1.0,0.01,-1.8886028520854916
592,ADD1,34233,34234,34234,stop,144.159,143.924468,-23.453230823707827,23.453230823707827,-1.0,0.01,-1.9188844081916254
593,BASE,34260,34261,34261,stop,145.011,144.74074,-27.02602188612957,27.02602188612957,-1.0,0.01,-2.1922780895879344
594,BASE,34298,34299,34347,time,144.825,147.103,227.800000000002,15.461574795506294,14.733298710698545,0.01,18.508150352475084
594,ADD1,34300,34301,34349,time,144.99,146.982,199.20000000000186,15.796459900207083,12.610420389025927,0.01,16.163884041577443
594,ADD2,34301,34302,34350,time,144.992,146.805,181.30000000000166,15.639569907335726,11.592390396551957,0.01,14.715248303729172
595,BASE,34393,34394,34416,stop,146.779,147.048828,26.982822081734525,20.106117327895845,1.342020522495297,0.01,2.1428085792461964
595,ADD1,34396,34397,34397,stop,147.089,146.879171,-20.98288621333495,20.98288621333495,-1.0,0.01,-1.6683756196547794
595,ADD2,34405,34406,34416,stop,147.292,147.056138,-23.58620004184786,23.58620004184786,-1.0,0.01,-1.871185530339461
596,BASE,34431,34432,34476,stop,147.701,148.577375,87.63748999917595,20.134955732518733,4.3525047267741455,0.01,6.9244729528097215
596,ADD1,34451,34452,34452,stop,147.923,147.76781,-15.519043356778184,15.519043356778184,-1.0,0.02,-2.4488885039475012
596,ADD2,34452,34453,34476,stop,147.901,148.577375,67.63748999917709,17.981968831293216,3.7614062527719763,0.01,5.315174111464475
597,BASE,34630,34631,34637,stop,147.065,146.844081,-22.091913965712706,22.091913965712706,-1.0,0.01,-1.7663071825654617
597,ADD1,34632,34633,34637,stop,147.217,146.991151,-22.58486459288349,22.58486459288349,-1.0,0.01,-1.8018387661932327
597,ADD2,34633,34634,34636,stop,147.37,147.138926,-23.107374264822056,23.107374264822056,-1.0,0.01,-1.8405799908758744
598,BASE,34658,34659,34660,stop,147.841,147.659047,-18.195275539591194,18.195275539591194,-1.0,0.01,-1.4480513540244824
599,BASE,34680,34681,34681,stop,148.695,148.506254,-18.874592396963408,18.874592396963408,-1.0,0.01,-1.4719009015287141
600,BASE,34716,34717,34722,stop,148.86,148.609847,-25.01525339515638,25.01525339515638,-1.0,0.01,-1.9264720743033028
600,ADD1,34719,34720,34721,stop,149.085,148.836548,-24.845157328408618,24.845157328408618,-1.0,0.01,-1.9134577973351452
601,BASE,34735,34736,34764,stop,149.404,150.262338,85.83381355710458,30.93632166236091,2.774531972284715,0.01,6.566343526000319
601,ADD1,34737,34738,34764,stop,149.961,150.262338,30.133813557105782,31.714481433363062,0.9501594286011422,0.01,2.298038898816551
601,ADD2,34738,34739,34764,stop,149.951,150.262338,31.133813557104872,30.67773275955119,1.0148668352100332,0.01,2.3761092520729936
602,BASE,34832,34833,34834,stop,147.819,147.62275,-19.62501638980143,19.62501638980143,-1.0,0.01,-1.5368590458292641
603,BASE,34881,34882,34899,stop,147.718,147.465659,-25.234060217005094,25.234060217005094,-1.0,0.01,-1.9879006030166544
603,ADD1,34884,34885,34896,stop,147.852,147.610528,-24.147168475496983,24.147168475496983,-1.0,0.01,-1.901179041544772
603,ADD2,34885,34886,34887,stop,147.889,147.646491,-24.2509421558168,24.2509421558168,-1.0,0.01,-1.912397978820002
604,BASE,34907,34908,34932,stop,147.875,148.029841,15.48407698682297,16.29719885753218,0.9501066485217854,0.01,1.2178795902402169
604,ADD1,34910,34911,34932,stop,148.054,148.029841,-2.4159230131743925,16.37713042638609,-0.14751809079336434,0.01,-0.1893396713443326
604,ADD2,34911,34912,34932,stop,148.005,148.029841,2.4840769868234247,16.421621110214346,0.15126868231531138,0.01,0.19483025875909296
605,BASE,35028,35029,35047,stop,147.733,147.567474,-16.55264740307132,19.021664823702622,-0.8701997199764189,0.01,-1.3072176050420001
605,ADD1,35030,35031,35031,stop,147.951,147.752543,-19.845721200030653,19.845721200030653,-1.0,0.01,-1.5667130313214683
606,BASE,35098,35099,35100,stop,147.853,147.675911,-17.708905930578567,17.708905930578567,-1.0,0.01,-1.3950773545213633
607,BASE,35112,35113,35126,stop,148.484,148.308838,-17.516215307082916,17.516215307082916,-1.0,0.01,-1.3694997286918735
607,ADD1,35115,35116,35118,stop,148.684,148.503538,-18.046182590984472,18.046182590984472,-1.0,0.01,-1.4064093868069314
607,ADD2,35116,35117,35118,stop,148.754,148.577785,-17.621455263056873,17.621455263056873,-1.0,0.01,-1.3730639268533373
608,BASE,35188,35189,35190,stop,147.951,147.777233,-17.37674757258958,17.37674757258958,-1.0,0.01,-1.365332674731843
609,BASE,35281,35282,35294,stop,147.549,148.154159,60.515900848824344,15.177728679833535,3.9871513139664363,0.02,9.588825491289507
