entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
29176,29195,141.75782734955655,stop,29175,142.272,52.81726504434516,51.417265044345164,1.632171335133387,31.502369841670546
29233,29270,140.53020600034088,stop,29232,141.178,66.17939996591247,64.77939996591246,1.8878136372984775,34.31451001626087
29356,29358,142.6731861966978,stop,29355,142.27599999999998,-38.318619669780674,-39.71861966978067,-1.012749046351224,39.21861966977963
29421,29430,143.51349709240228,stop,29420,143.19299999999998,-30.649709240228162,-32.04970924022816,-1.015848006591559,31.549709240227273
29479,29480,143.72211307375042,stop,29478,143.15699999999998,-55.111307375042884,-56.51130737504288,-1.0089267689584918,56.011307375042804
29502,29502,142.0783963898322,stop,29501,141.68699999999998,-37.73963898321995,-39.139638983219946,-1.0129400794924255,38.63963898321848
29597,29601,146.45988714059646,stop,29596,146.214,-23.188714059645577,-24.588714059645575,-1.0207566082093036,24.08871405964361
29643,29644,147.97277713724534,stop,29642,147.677,-28.177713724534215,-29.577713724534213,-1.0171952996283762,29.077713724532728
29769,29771,149.31427015266735,stop,29768,149.14,-16.027015266735134,-17.427015266735133,-1.0295385803180332,16.92701526673413
29857,29862,149.5378510692983,stop,29856,149.369,-15.485106929830295,-16.885106929830293,-1.0305155164468145,16.385106929830243
29958,29958,151.94679759779984,stop,29957,151.714,-21.879759779983488,-23.279759779983486,-1.0219493095990084,22.779759779981628
30055,30055,152.47874501263246,stop,30054,152.16299999999998,-30.17450126324661,-31.57450126324661,-1.0160903628272302,31.074501263245768
30098,30102,152.0692226019704,stop,30097,151.772,-28.322260197040805,-29.722260197040804,-1.017110243924671,29.222260197039258
30139,30143,151.79216031068017,stop,30138,151.541,-23.71603106801672,-25.116031068016717,-1.020311966564434,24.61603106801415
30145,30146,153.25766168885224,stop,30144,152.90099999999998,-34.2661688852246,-35.6661688852246,-1.0142182107363775,35.16616888522345
30197,30216,152.915,stop,30196,152.719,-18.199999999998795,-19.599999999998793,-0.6424343189178693,30.50895542600132
30321,30337,154.89537374964831,stop,30320,155.503,62.16262503516816,60.76262503516816,2.1125544007740324,28.762632106848915
30369,30371,154.08439217033586,stop,30368,153.733,-33.73921703358462,-35.13921703358462,-1.0144345064011486,34.639217033582604
30415,30415,155.01887648343322,stop,30414,154.74599999999998,-25.887648343322667,-27.287648343322665,-1.0186653189407249,26.787648343322573
30457,30462,154.4457305914599,stop,30456,154.201,-23.07305914598885,-24.47305914598885,-0.8683131260892217,28.18460116595562
30486,30486,154.01034268060613,stop,30485,153.69799999999998,-29.834268060614022,-31.23426806061402,-1.0162684856855995,30.734268060612575
30505,30528,151.49718326230598,stop,30504,152.897,141.38167376940203,139.98167376940202,5.05844066870676,27.672890310916646
30553,30568,150.4839201303797,stop,30552,150.564,9.4079869620316,8.0079869620316,0.3363936246185662,23.80540645237194
30593,30593,149.60105352575374,stop,30592,149.248,-33.90535257537408,-35.30535257537408,-1.0143656065232813,34.805352575372204
30614,30615,149.18433195718038,stop,30613,148.84099999999998,-32.93319571803863,-34.33319571803863,-1.0147783852334786,33.833195718037786
30686,30687,149.95049105303184,stop,30685,149.648,-28.849105303183364,-30.249105303183363,-1.0168072281470335,29.74910530318265
30858,30860,153.47236948857324,stop,30857,153.255,-20.336948857323023,-21.73694885732302,-1.023543871737916,21.236948857321565
31071,31071,157.25632823578349,stop,31070,157.072,-17.032823578347234,-18.432823578347232,-1.0278818334333961,17.93282357834533
31082,31089,156.65946630247274,stop,31081,156.42499999999998,-22.04663024727438,-23.446630247274378,-1.021789691759195,22.946630247274054
31132,31138,157.01636115215257,stop,31131,157.14,13.763884784742686,12.363884784742686,0.9379096894807936,13.182383041150864
31189,31190,157.03035129933033,stop,31188,156.76899999999998,-24.735129933034727,-26.135129933034726,-1.019504484717144,25.635129933033866
31253,31253,158.1147698242041,stop,31252,157.91199999999998,-18.876982420411537,-20.276982420411535,-1.0252819155810409,19.776982420410977
31288,31290,157.89875684868684,stop,31287,157.541,-34.37568486868372,-35.77568486868372,-1.014174069245229,35.27568486868214
31306,31306,157.39654952794737,stop,31305,157.09199999999998,-29.054952794737687,-30.454952794737686,-1.0166917305270522,29.95495279473736
