entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
18953,18960,130.37766959384794,stop,18952,130.701,-31.433040615206664,-32.33304061520666,-1.000000000000043,32.33304061520527
19269,19279,131.3429084692654,stop,19268,131.62599999999998,-27.409153073458015,-28.309153073458013,-1.0000000000000258,28.30915307345729
19339,19344,132.73883813746025,stop,19338,133.112,-36.41618625397598,-37.31618625397598,-1.0000000000000466,37.316186253974244
19352,19376,133.67834337316327,stop,19351,133.35,33.734337316326446,32.83433731632645,1.1397808672653045,28.807587720880445
19407,19407,134.37505547863077,stop,19406,134.60799999999998,-22.394452136921927,-23.294452136921926,-1.0000000000000415,23.294452136920956
19450,19464,134.65291026774722,stop,19449,134.594,6.791026774720876,5.891026774720876,0.3128220466359039,18.831878501125882
19526,19549,135.9413788338389,stop,19525,135.88799999999998,6.23788338389204,5.33788338389204,0.18982258122601123,28.120381407818485
19619,19620,136.5006206208283,stop,19618,136.74599999999998,-23.637937917169438,-24.537937917169437,-1.000000000000037,24.537937917168524
19696,19715,137.24732330887343,stop,19695,136.78599999999997,47.03233088734464,46.132330887344644,1.9794471927599033,23.30566385204915
19958,19958,132.49574336628993,stop,19957,132.75199999999998,-24.72566337100659,-25.62566337100659,-1.0000000000000262,25.625663371005917
20025,20040,131.0922647114317,stop,20024,131.082,1.9264711431702608,1.026471143170261,0.0360996615165268,28.434370297359486
20066,20095,132.223613506797,stop,20065,131.482,75.06135067969808,74.16135067969807,2.880385340937274,25.747024061567423
20122,20124,133.1013487322034,stop,20121,133.402,-29.165126779659545,-30.065126779659543,-1.0000000000000566,30.06512677965784
20268,20280,133.30526250162762,stop,20267,132.868,44.626250162761494,43.726250162761495,1.8716582523816325,23.362304580508262
20312,20314,133.65523420287633,stop,20311,133.85399999999998,-18.97657971236697,-19.87657971236697,-1.0000000000000844,19.87657971236529
20379,20408,134.1715693000297,stop,20378,133.85199999999998,32.856930002969875,31.956930002969877,1.6269655479508218,19.642044690632773
20440,20445,134.5838970690459,stop,20439,134.79999999999998,-20.710293095410748,-21.610293095410746,-1.0000000000000004,21.610293095410736
20509,20513,134.3211837168329,stop,20508,134.511,-18.081628316710407,-18.981628316710406,-1.000000000000024,18.98162831670995
20584,20591,133.81072136453423,stop,20583,134.06099999999998,-24.127863546576123,-25.02786354657612,-1.0000000000000588,25.02786354657465
20648,20648,137.42836067835327,stop,20647,137.607,-16.963932164674134,-17.863932164674132,-1.0000000000000886,17.863932164672548
20755,20761,134.9554368073139,stop,20754,135.147,-18.256319268610355,-19.156319268610353,-1.0000000000000349,19.156319268609682
20780,20796,135.0457205372352,stop,20779,135.226,-17.12794627648009,-18.027946276480087,-1.00000000000005,18.027946276479184
20844,20845,134.76006707152516,stop,20843,134.93499999999997,-16.5932928474831,-17.493292847483097,-1.0000000000000921,17.493292847481484
20858,20868,135.7913737315761,stop,20857,135.85,-4.962626842390705,-5.862626842390705,-0.3493257164219173,16.782694679454394
20898,20946,138.656,time,20897,136.39,227.50000000000057,226.60000000000056,12.050602467932574,18.804039101198278
21013,21013,138.6246330600649,stop,21012,138.868,-23.436693993511426,-24.336693993511425,-1.0000000000000666,24.3366939935098
21047,21078,139.67064491040105,stop,21046,139.22199999999998,45.76449104010578,44.86449104010578,1.8202721271706324,24.64713400289307
21087,21101,140.34853281901465,stop,21086,140.50199999999998,-14.446718098534461,-15.346718098534462,-0.6188065055731833,24.800511889123115
21212,21230,139.91049763520348,stop,21211,139.981,-6.150236479652449,-7.050236479652449,-0.3025553626057917,23.302302160277392
21286,21287,139.89302747625356,stop,21285,140.112,-20.997252374644404,-21.897252374644403,-1.0000000000000666,21.897252374642942
21423,21430,140.16327352725426,stop,21422,140.46099999999998,-28.872647274573637,-29.772647274573636,-1.000000000000032,29.772647274572684
21466,21468,141.7829366080883,stop,21465,141.988,-19.60633919117072,-20.506339191170717,-1.0000000000000533,20.506339191169623
21485,21486,141.86905436168394,stop,21484,142.06599999999997,-18.79456383160516,-19.69456383160516,-1.0000000000000688,19.6945638316038
21559,21559,143.19978116238133,stop,21558,143.41099999999997,-20.22188376186591,-21.12188376186591,-1.0000000000000362,21.121883761865146
21611,21611,143.56036213374887,stop,21610,143.74499999999998,-17.563786625112243,-18.463786625112242,-1.000000000000128,18.46378662510988
21637,21637,144.21221411912157,stop,21636,144.40699999999998,-18.578588087842718,-19.478588087842716,-1.0000000000000258,19.478588087842212
21662,21662,144.6693637505919,stop,21661,144.90099999999998,-22.263624940808313,-23.16362494080831,-1.0000000000000484,23.16362494080719
21988,22009,139.3160602402264,stop,21987,139.28799999999998,3.7060240226395536,2.8060240226395536,0.1072381726834435,26.1662797157376
22205,22221,142.89240366280953,stop,22204,142.73,17.140366280952435,16.240366280952436,0.6611993003519274,24.56198346294136
22255,22255,143.43385474749104,stop,22254,143.67299999999997,-23.014525250894735,-23.914525250894734,-1.000000000000116,23.914525250891963
22361,22380,143.66374814599166,stop,22360,143.646,2.6748145991660977,1.7748145991660977,0.09416466371927777,18.847989564930085
22409,22417,144.77690756370106,stop,22408,144.938,-15.209243629894331,-16.10924362989433,-0.8932837457984913,18.033736431076047
22428,22453,145.30402764588024,stop,22427,145.075,23.802764588023706,22.902764588023707,1.5113364421766864,15.15398156815318
22481,22496,146.13194939590653,stop,22480,145.92299999999997,21.794939590654394,20.894939590654396,1.2840568871753075,16.272596486452777
22548,22563,145.9236183089545,stop,22547,145.843,8.961830895449907,8.061830895449907,0.43876421747815286,18.373947952698135
22625,22646,145.7458612768617,stop,22624,145.91,-15.513872313832167,-16.413872313832165,-0.7874011444686703,20.84562923121996
22935,22940,147.03139114559977,stop,22934,147.21599999999998,-17.56088544002239,-18.460885440022388,-1.0000000000000462,18.460885440021535
22951,22961,147.20219108054775,stop,22950,147.285,-7.380891945226153,-8.280891945226154,-0.5677673572876232,14.58500887544186
23072,23072,148.03838874336566,stop,23071,148.14999999999998,-10.26112566343329,-11.16112566343329,-1.0000000000001532,11.16112566343158
23144,23167,148.82299623098555,stop,23143,148.44899999999998,38.29962309855546,37.39962309855546,3.328717528202526,11.235445117132207
23179,23185,148.93977655278297,stop,23178,149.077,-12.822344721703871,-13.722344721703871,-1.0000000000001208,13.722344721702214
23197,23205,149.30861878520503,stop,23196,149.194,12.3618785205025,11.4618785205025,1.0213561024455755,11.222215731670593
23285,23286,149.79159767836393,stop,23284,149.886,-8.540232163608152,-9.440232163608153,-1.0000000000000568,9.440232163607618
23369,23376,149.10129816911024,stop,23368,149.301,-19.070183088976478,-19.970183088976476,-1.0000000000000853,19.970183088974775
23441,23447,148.9904982069978,stop,23440,149.16299999999998,-16.350179300218315,-17.250179300218313,-1.0000000000001326,17.250179300216026
23534,23534,149.61528695995625,stop,23533,149.78099999999998,-15.671304004374065,-16.571304004374063,-1.000000000000164,16.571304004371342
23563,23565,149.78660938651916,stop,23562,149.89999999999998,-10.4390613480831,-11.339061348083101,-1.0000000000002374,11.33906134808041
23605,23605,149.8776949799355,stop,23604,149.974,-8.730502006449115,-9.630502006449115,-1.0000000000002567,9.630502006446644
23680,23681,149.8813833256406,stop,23679,149.946,-5.561667435941331,-6.461667435941331,-1.0000000000001203,6.461667435940554
23695,23697,150.2886105513017,stop,23694,150.451,-15.338944869830584,-16.238944869830583,-1.0000000000000304,16.23894486983009
23883,23931,150.938,time,23882,150.11599999999999,83.09999999999889,82.19999999999888,6.453809361436238,12.736663789787865
